Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-ITSM-01413,ServiceNow,ITSM,SLA,Employee Services,Employee Center -> HR Case -> Task -> Resolution,Integration,Edit Employee Services ServiceNow SLA,User has ServiceNow access and Employee Services test data exists,"1. Open SLA.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01414,ServiceNow,ITSM,SLA,Employee Services,Portal -> Request -> Approvals -> Fulfillment,Functional,Route Employee Services ServiceNow SLA,User has ServiceNow access and Employee Services test data exists,"1. Open SLA.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01415,ServiceNow,ITSM,SLA,Shared Services,Request -> Fulfillment -> Validation -> Closure,Performance,Update Shared Services ServiceNow SLA,User has ServiceNow access and Shared Services test data exists,"1. Open SLA.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01416,ServiceNow,ITSM,SLA,Shared Services,Event -> Correlation -> Incident -> Resolution,Data Migration,Delete Shared Services ServiceNow SLA,User has ServiceNow access and Shared Services test data exists,"1. Open SLA.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01417,ServiceNow,ITSM,SLA,Shared Services,Case -> Assignment -> Knowledge -> Closure,Functional,Edit Shared Services ServiceNow SLA,User has ServiceNow access and Shared Services test data exists,"1. Open SLA.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01418,ServiceNow,ITSM,SLA,Shared Services,Change -> Approval -> Implementation -> Review,UI,Bulk Update Shared Services ServiceNow SLA,User has ServiceNow access and Shared Services test data exists,"1. Open SLA.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01419,ServiceNow,ITSM,SLA,Shared Services,Discovery -> CMDB Update -> Impact Analysis -> Remediation,UI,Submit Shared Services ServiceNow SLA,User has ServiceNow access and Shared Services test data exists,"1. Open SLA.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01420,ServiceNow,ITSM,SLA,Shared Services,Employee Center -> HR Case -> Task -> Resolution,UI,Reject Shared Services ServiceNow SLA,User has ServiceNow access and Shared Services test data exists,"1. Open SLA.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01421,ServiceNow,ITSM,SLA,Shared Services,Portal -> Request -> Approvals -> Fulfillment,Integration,Delete Shared Services ServiceNow SLA,User has ServiceNow access and Shared Services test data exists,"1. Open SLA.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01422,ServiceNow,ITSM,SLA,CloudOps,Request -> Fulfillment -> Validation -> Closure,Data Migration,Approve CloudOps ServiceNow SLA,User has ServiceNow access and CloudOps test data exists,"1. Open SLA.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01423,ServiceNow,ITSM,SLA,CloudOps,Event -> Correlation -> Incident -> Resolution,Functional,Reject CloudOps ServiceNow SLA,User has ServiceNow access and CloudOps test data exists,"1. Open SLA.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01424,ServiceNow,ITSM,SLA,CloudOps,Case -> Assignment -> Knowledge -> Closure,Performance,Close CloudOps ServiceNow SLA,User has ServiceNow access and CloudOps test data exists,"1. Open SLA.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,High,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01425,ServiceNow,ITSM,SLA,CloudOps,Change -> Approval -> Implementation -> Review,Security,Delete CloudOps ServiceNow SLA,User has ServiceNow access and CloudOps test data exists,"1. Open SLA.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01426,ServiceNow,ITSM,SLA,CloudOps,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Assign CloudOps ServiceNow SLA,User has ServiceNow access and CloudOps test data exists,"1. Open SLA.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01427,ServiceNow,ITSM,SLA,CloudOps,Employee Center -> HR Case -> Task -> Resolution,Workflow,Reopen CloudOps ServiceNow SLA,User has ServiceNow access and CloudOps test data exists,"1. Open SLA.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01428,ServiceNow,ITSM,SLA,CloudOps,Portal -> Request -> Approvals -> Fulfillment,Regression,Create CloudOps ServiceNow SLA,User has ServiceNow access and CloudOps test data exists,"1. Open SLA.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01429,ServiceNow,ITSM,CMDB,IT Support,Request -> Fulfillment -> Validation -> Closure,Integration,Validate IT Support ServiceNow CMDB,User has ServiceNow access and IT Support test data exists,"1. Open CMDB.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01430,ServiceNow,ITSM,CMDB,IT Support,Event -> Correlation -> Incident -> Resolution,Integration,Escalate IT Support ServiceNow CMDB,User has ServiceNow access and IT Support test data exists,"1. Open CMDB.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01431,ServiceNow,ITSM,CMDB,IT Support,Case -> Assignment -> Knowledge -> Closure,Performance,Update IT Support ServiceNow CMDB,User has ServiceNow access and IT Support test data exists,"1. Open CMDB.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01432,ServiceNow,ITSM,CMDB,IT Support,Change -> Approval -> Implementation -> Review,Performance,Delete IT Support ServiceNow CMDB,User has ServiceNow access and IT Support test data exists,"1. Open CMDB.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01433,ServiceNow,ITSM,CMDB,IT Support,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Functional,Submit IT Support ServiceNow CMDB,User has ServiceNow access and IT Support test data exists,"1. Open CMDB.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01434,ServiceNow,ITSM,CMDB,IT Support,Employee Center -> HR Case -> Task -> Resolution,Regression,Update IT Support ServiceNow CMDB,User has ServiceNow access and IT Support test data exists,"1. Open CMDB.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01435,ServiceNow,ITSM,CMDB,IT Support,Portal -> Request -> Approvals -> Fulfillment,Workflow,Clone IT Support ServiceNow CMDB,User has ServiceNow access and IT Support test data exists,"1. Open CMDB.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01436,ServiceNow,ITSM,CMDB,Infrastructure,Request -> Fulfillment -> Validation -> Closure,Workflow,Edit Infrastructure ServiceNow CMDB,User has ServiceNow access and Infrastructure test data exists,"1. Open CMDB.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01437,ServiceNow,ITSM,CMDB,Infrastructure,Event -> Correlation -> Incident -> Resolution,Security,Reopen Infrastructure ServiceNow CMDB,User has ServiceNow access and Infrastructure test data exists,"1. Open CMDB.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01438,ServiceNow,ITSM,CMDB,Infrastructure,Case -> Assignment -> Knowledge -> Closure,Regression,Assign Infrastructure ServiceNow CMDB,User has ServiceNow access and Infrastructure test data exists,"1. Open CMDB.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01439,ServiceNow,ITSM,CMDB,Infrastructure,Change -> Approval -> Implementation -> Review,Performance,Search Infrastructure ServiceNow CMDB,User has ServiceNow access and Infrastructure test data exists,"1. Open CMDB.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01440,ServiceNow,ITSM,CMDB,Infrastructure,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Security,Create Infrastructure ServiceNow CMDB,User has ServiceNow access and Infrastructure test data exists,"1. Open CMDB.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,High,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01441,ServiceNow,ITSM,CMDB,Infrastructure,Employee Center -> HR Case -> Task -> Resolution,Integration,Validate Infrastructure ServiceNow CMDB,User has ServiceNow access and Infrastructure test data exists,"1. Open CMDB.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01442,ServiceNow,ITSM,CMDB,Infrastructure,Portal -> Request -> Approvals -> Fulfillment,Security,Delete Infrastructure ServiceNow CMDB,User has ServiceNow access and Infrastructure test data exists,"1. Open CMDB.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Security,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01443,ServiceNow,ITSM,CMDB,Operations,Request -> Fulfillment -> Validation -> Closure,Mobile,Delete Operations ServiceNow CMDB,User has ServiceNow access and Operations test data exists,"1. Open CMDB.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01444,ServiceNow,ITSM,CMDB,Operations,Event -> Correlation -> Incident -> Resolution,Accessibility,Reopen Operations ServiceNow CMDB,User has ServiceNow access and Operations test data exists,"1. Open CMDB.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Low,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01445,ServiceNow,ITSM,CMDB,Operations,Case -> Assignment -> Knowledge -> Closure,Integration,Bulk Update Operations ServiceNow CMDB,User has ServiceNow access and Operations test data exists,"1. Open CMDB.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01446,ServiceNow,ITSM,CMDB,Operations,Change -> Approval -> Implementation -> Review,Workflow,Submit Operations ServiceNow CMDB,User has ServiceNow access and Operations test data exists,"1. Open CMDB.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01447,ServiceNow,ITSM,CMDB,Operations,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Workflow,Route Operations ServiceNow CMDB,User has ServiceNow access and Operations test data exists,"1. Open CMDB.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01448,ServiceNow,ITSM,CMDB,Operations,Employee Center -> HR Case -> Task -> Resolution,Data Migration,Submit Operations ServiceNow CMDB,User has ServiceNow access and Operations test data exists,"1. Open CMDB.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01449,ServiceNow,ITSM,CMDB,Operations,Portal -> Request -> Approvals -> Fulfillment,Regression,Update Operations ServiceNow CMDB,User has ServiceNow access and Operations test data exists,"1. Open CMDB.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01450,ServiceNow,ITSM,CMDB,Enterprise Service,Request -> Fulfillment -> Validation -> Closure,Workflow,Approve Enterprise Service ServiceNow CMDB,User has ServiceNow access and Enterprise Service test data exists,"1. Open CMDB.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01451,ServiceNow,ITSM,CMDB,Enterprise Service,Event -> Correlation -> Incident -> Resolution,Mobile,Bulk Update Enterprise Service ServiceNow CMDB,User has ServiceNow access and Enterprise Service test data exists,"1. Open CMDB.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01452,ServiceNow,ITSM,CMDB,Enterprise Service,Case -> Assignment -> Knowledge -> Closure,Mobile,Bulk Update Enterprise Service ServiceNow CMDB,User has ServiceNow access and Enterprise Service test data exists,"1. Open CMDB.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01453,ServiceNow,ITSM,CMDB,Enterprise Service,Change -> Approval -> Implementation -> Review,Security,Approve Enterprise Service ServiceNow CMDB,User has ServiceNow access and Enterprise Service test data exists,"1. Open CMDB.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Medium,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01454,ServiceNow,ITSM,CMDB,Enterprise Service,Discovery -> CMDB Update -> Impact Analysis -> Remediation,UI,Clone Enterprise Service ServiceNow CMDB,User has ServiceNow access and Enterprise Service test data exists,"1. Open CMDB.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01455,ServiceNow,ITSM,CMDB,Enterprise Service,Employee Center -> HR Case -> Task -> Resolution,Accessibility,Bulk Update Enterprise Service ServiceNow CMDB,User has ServiceNow access and Enterprise Service test data exists,"1. Open CMDB.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01456,ServiceNow,ITSM,CMDB,Enterprise Service,Portal -> Request -> Approvals -> Fulfillment,Data Migration,Bulk Update Enterprise Service ServiceNow CMDB,User has ServiceNow access and Enterprise Service test data exists,"1. Open CMDB.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,Medium,Performance,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01457,ServiceNow,ITSM,CMDB,Telecom,Request -> Fulfillment -> Validation -> Closure,Functional,Route Telecom ServiceNow CMDB,User has ServiceNow access and Telecom test data exists,"1. Open CMDB.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,High,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01458,ServiceNow,ITSM,CMDB,Telecom,Event -> Correlation -> Incident -> Resolution,Mobile,Route Telecom ServiceNow CMDB,User has ServiceNow access and Telecom test data exists,"1. Open CMDB.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01459,ServiceNow,ITSM,CMDB,Telecom,Case -> Assignment -> Knowledge -> Closure,Security,Delete Telecom ServiceNow CMDB,User has ServiceNow access and Telecom test data exists,"1. Open CMDB.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Low,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01460,ServiceNow,ITSM,CMDB,Telecom,Change -> Approval -> Implementation -> Review,Performance,Bulk Update Telecom ServiceNow CMDB,User has ServiceNow access and Telecom test data exists,"1. Open CMDB.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,High,Mobile,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01461,ServiceNow,ITSM,CMDB,Telecom,Discovery -> CMDB Update -> Impact Analysis -> Remediation,Regression,Approve Telecom ServiceNow CMDB,User has ServiceNow access and Telecom test data exists,"1. Open CMDB.
2. Execute: Discovery -> CMDB Update -> Impact Analysis -> Remediation.
3. Verify downstream state and audit trail.",Discovery -> CMDB Update -> Impact Analysis -> Remediation completes successfully with validation and notification,Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01462,ServiceNow,ITSM,CMDB,Telecom,Employee Center -> HR Case -> Task -> Resolution,Performance,Submit Telecom ServiceNow CMDB,User has ServiceNow access and Telecom test data exists,"1. Open CMDB.
2. Execute: Employee Center -> HR Case -> Task -> Resolution.
3. Verify downstream state and audit trail.",Employee Center -> HR Case -> Task -> Resolution completes successfully with validation and notification,Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01463,ServiceNow,ITSM,CMDB,Telecom,Portal -> Request -> Approvals -> Fulfillment,UI,Reject Telecom ServiceNow CMDB,User has ServiceNow access and Telecom test data exists,"1. Open CMDB.
2. Execute: Portal -> Request -> Approvals -> Fulfillment.
3. Verify downstream state and audit trail.",Portal -> Request -> Approvals -> Fulfillment completes successfully with validation and notification,High,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01464,ServiceNow,ITSM,CMDB,Retail,Request -> Fulfillment -> Validation -> Closure,UI,Bulk Update Retail ServiceNow CMDB,User has ServiceNow access and Retail test data exists,"1. Open CMDB.
2. Execute: Request -> Fulfillment -> Validation -> Closure.
3. Verify downstream state and audit trail.",Request -> Fulfillment -> Validation -> Closure completes successfully with validation and notification,Medium,Workflow,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01465,ServiceNow,ITSM,CMDB,Retail,Event -> Correlation -> Incident -> Resolution,Data Migration,Create Retail ServiceNow CMDB,User has ServiceNow access and Retail test data exists,"1. Open CMDB.
2. Execute: Event -> Correlation -> Incident -> Resolution.
3. Verify downstream state and audit trail.",Event -> Correlation -> Incident -> Resolution completes successfully with validation and notification,High,Data Migration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01466,ServiceNow,ITSM,CMDB,Retail,Case -> Assignment -> Knowledge -> Closure,Regression,Update Retail ServiceNow CMDB,User has ServiceNow access and Retail test data exists,"1. Open CMDB.
2. Execute: Case -> Assignment -> Knowledge -> Closure.
3. Verify downstream state and audit trail.",Case -> Assignment -> Knowledge -> Closure completes successfully with validation and notification,Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-ITSM-01467,ServiceNow,ITSM,CMDB,Retail,Change -> Approval -> Implementation -> Review,Functional,Assign Retail ServiceNow CMDB,User has ServiceNow access and Retail test data exists,"1. Open CMDB.
2. Execute: Change -> Approval -> Implementation -> Review.
3. Verify downstream state and audit trail.",Change -> Approval -> Implementation -> Review completes successfully with validation and notification,Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
