Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-REP-00853,Workday,REPORTING,Reports,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Create Retail Workday Reports,Workday access is provisioned and Retail test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00854,Workday,REPORTING,Reports,Retail,Budget -> Expense -> Journal -> Dashboard,Performance,Export Retail Workday Reports,Workday access is provisioned and Retail test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00855,Workday,REPORTING,Reports,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Validate Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00856,Workday,REPORTING,Reports,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Submit Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00857,Workday,REPORTING,Reports,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Import Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00858,Workday,REPORTING,Reports,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Accessibility,Update Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00859,Workday,REPORTING,Reports,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Reject Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00860,Workday,REPORTING,Reports,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Route Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00861,Workday,REPORTING,Reports,Healthcare,Budget -> Expense -> Journal -> Dashboard,Regression,Export Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00862,Workday,REPORTING,Reports,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Import Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00863,Workday,REPORTING,Reports,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Close Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00864,Workday,REPORTING,Reports,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Update Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00865,Workday,REPORTING,Reports,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Workflow,Edit Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00866,Workday,REPORTING,Reports,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Update Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00867,Workday,REPORTING,Reports,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Validate Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00868,Workday,REPORTING,Reports,Manufacturing,Budget -> Expense -> Journal -> Dashboard,UI,Submit Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00869,Workday,REPORTING,Reports,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Accessibility,Import Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00870,Workday,REPORTING,Reports,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Validate Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00871,Workday,REPORTING,Reports,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Validate Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00872,Workday,REPORTING,Reports,Education,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Edit Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00873,Workday,REPORTING,Reports,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Create Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00874,Workday,REPORTING,Reports,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Review Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00875,Workday,REPORTING,Reports,Education,Budget -> Expense -> Journal -> Dashboard,Security,Update Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00876,Workday,REPORTING,Reports,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Reject Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00877,Workday,REPORTING,Reports,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Edit Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00878,Workday,REPORTING,Reports,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Update Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00879,Workday,REPORTING,Reports,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Review Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00880,Workday,REPORTING,Reports,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Submit Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00881,Workday,REPORTING,Reports,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Import Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00882,Workday,REPORTING,Reports,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Accessibility,Sync Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00883,Workday,REPORTING,Reports,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Review Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00884,Workday,REPORTING,Reports,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Update Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00885,Workday,REPORTING,Reports,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Reject Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00886,Workday,REPORTING,Reports,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Create Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00887,Workday,REPORTING,Reports,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Import Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00888,Workday,REPORTING,Reports,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Export Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00889,Workday,REPORTING,Reports,Financial Services,Budget -> Expense -> Journal -> Dashboard,Mobile,Validate Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00890,Workday,REPORTING,Reports,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Update Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00891,Workday,REPORTING,Reports,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Sync Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00892,Workday,REPORTING,Reports,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Edit Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00893,Workday,REPORTING,Reports,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Sync Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00894,Workday,REPORTING,Reports,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Route Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00895,Workday,REPORTING,Reports,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Route Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00896,Workday,REPORTING,Reports,Technology,Budget -> Expense -> Journal -> Dashboard,UI,Submit Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00897,Workday,REPORTING,Reports,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Review Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00898,Workday,REPORTING,Reports,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Export Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00899,Workday,REPORTING,Reports,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Create Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00900,Workday,REPORTING,Reports,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Security,Reject Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00901,Workday,REPORTING,Reports,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Export Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00902,Workday,REPORTING,Reports,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Approve Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00903,Workday,REPORTING,Reports,Public Sector,Budget -> Expense -> Journal -> Dashboard,UI,Import Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00904,Workday,REPORTING,Reports,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Accessibility,Reject Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00905,Workday,REPORTING,Reports,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Update Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00906,Workday,REPORTING,Reports,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Sync Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00907,Workday,REPORTING,Reports,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Update Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00908,Workday,REPORTING,Reports,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Import Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
