Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-PAY-00921,Workday,PAYROLL,Year End,Retail,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Approve Retail Workday Year End,Workday access is provisioned and Retail test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00922,Workday,PAYROLL,Year End,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Regression,Route Retail Workday Year End,Workday access is provisioned and Retail test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00923,Workday,PAYROLL,Year End,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,UI,Close Retail Workday Year End,Workday access is provisioned and Retail test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00924,Workday,PAYROLL,Year End,Retail,Budget -> Expense -> Journal -> Dashboard,Mobile,Sync Retail Workday Year End,Workday access is provisioned and Retail test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00925,Workday,PAYROLL,Year End,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Review Healthcare Workday Year End,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00926,Workday,PAYROLL,Year End,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Import Healthcare Workday Year End,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00927,Workday,PAYROLL,Year End,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Reject Healthcare Workday Year End,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Year End.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00928,Workday,PAYROLL,Year End,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Sync Healthcare Workday Year End,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00929,Workday,PAYROLL,Year End,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Submit Healthcare Workday Year End,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00930,Workday,PAYROLL,Year End,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Validate Healthcare Workday Year End,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00931,Workday,PAYROLL,Year End,Healthcare,Budget -> Expense -> Journal -> Dashboard,Data Migration,Close Healthcare Workday Year End,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00932,Workday,PAYROLL,Year End,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Sync Manufacturing Workday Year End,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00933,Workday,PAYROLL,Year End,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Reject Manufacturing Workday Year End,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00934,Workday,PAYROLL,Year End,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Edit Manufacturing Workday Year End,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Year End.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00935,Workday,PAYROLL,Year End,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Create Manufacturing Workday Year End,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00936,Workday,PAYROLL,Year End,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Approve Manufacturing Workday Year End,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00937,Workday,PAYROLL,Year End,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Reject Manufacturing Workday Year End,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00938,Workday,PAYROLL,Year End,Manufacturing,Budget -> Expense -> Journal -> Dashboard,UI,Update Manufacturing Workday Year End,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00939,Workday,PAYROLL,Year End,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Validate Education Workday Year End,Workday access is provisioned and Education test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00940,Workday,PAYROLL,Year End,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Sync Education Workday Year End,Workday access is provisioned and Education test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00941,Workday,PAYROLL,Year End,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Sync Education Workday Year End,Workday access is provisioned and Education test data exists,"1. Open Workday Year End.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00942,Workday,PAYROLL,Year End,Education,Supplier Invoice -> Matching -> Approval -> Payment,Security,Submit Education Workday Year End,Workday access is provisioned and Education test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00943,Workday,PAYROLL,Year End,Education,Integration Load -> Validate -> Error Handling -> Reprocess,UI,Edit Education Workday Year End,Workday access is provisioned and Education test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00944,Workday,PAYROLL,Year End,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,UI,Submit Education Workday Year End,Workday access is provisioned and Education test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00945,Workday,PAYROLL,Year End,Education,Budget -> Expense -> Journal -> Dashboard,UI,Submit Education Workday Year End,Workday access is provisioned and Education test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00946,Workday,PAYROLL,Year End,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Validate Nonprofit Workday Year End,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00947,Workday,PAYROLL,Year End,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Review Nonprofit Workday Year End,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00948,Workday,PAYROLL,Year End,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Close Nonprofit Workday Year End,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Year End.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00949,Workday,PAYROLL,Year End,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,UI,Reject Nonprofit Workday Year End,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00950,Workday,PAYROLL,Year End,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Mobile,Import Nonprofit Workday Year End,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00951,Workday,PAYROLL,Year End,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Mobile,Update Nonprofit Workday Year End,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00952,Workday,PAYROLL,Year End,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Accessibility,Import Nonprofit Workday Year End,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00953,Workday,PAYROLL,Year End,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Update Financial Services Workday Year End,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00954,Workday,PAYROLL,Year End,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Export Financial Services Workday Year End,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00955,Workday,PAYROLL,Year End,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Export Financial Services Workday Year End,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Year End.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00956,Workday,PAYROLL,Year End,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Security,Create Financial Services Workday Year End,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00957,Workday,PAYROLL,Year End,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Close Financial Services Workday Year End,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00958,Workday,PAYROLL,Year End,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,UI,Create Financial Services Workday Year End,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00959,Workday,PAYROLL,Year End,Financial Services,Budget -> Expense -> Journal -> Dashboard,Integration,Export Financial Services Workday Year End,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00960,Workday,PAYROLL,Year End,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Create Technology Workday Year End,Workday access is provisioned and Technology test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00961,Workday,PAYROLL,Year End,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Create Technology Workday Year End,Workday access is provisioned and Technology test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00962,Workday,PAYROLL,Year End,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Review Technology Workday Year End,Workday access is provisioned and Technology test data exists,"1. Open Workday Year End.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00963,Workday,PAYROLL,Year End,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Validate Technology Workday Year End,Workday access is provisioned and Technology test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00964,Workday,PAYROLL,Year End,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Import Technology Workday Year End,Workday access is provisioned and Technology test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00965,Workday,PAYROLL,Year End,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Reject Technology Workday Year End,Workday access is provisioned and Technology test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00966,Workday,PAYROLL,Year End,Technology,Budget -> Expense -> Journal -> Dashboard,Data Migration,Sync Technology Workday Year End,Workday access is provisioned and Technology test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00967,Workday,PAYROLL,Year End,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Update Public Sector Workday Year End,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00968,Workday,PAYROLL,Year End,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Close Public Sector Workday Year End,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00969,Workday,PAYROLL,Year End,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Approve Public Sector Workday Year End,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Year End.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00970,Workday,PAYROLL,Year End,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Reject Public Sector Workday Year End,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Year End.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00971,Workday,PAYROLL,Year End,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,UI,Validate Public Sector Workday Year End,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Year End.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00972,Workday,PAYROLL,Year End,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Review Public Sector Workday Year End,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Year End.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00973,Workday,PAYROLL,Year End,Public Sector,Budget -> Expense -> Journal -> Dashboard,Accessibility,Sync Public Sector Workday Year End,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Year End.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00974,Workday,PAYROLL,Year End,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Close Hospitality Workday Year End,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Year End.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00975,Workday,PAYROLL,Year End,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Reject Hospitality Workday Year End,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Year End.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
