Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-PRO-01198,OracleApps,procurement,Sourcing,Technology,Submit -> Validate -> Approve -> Complete,Integration,Submit Technology OracleApps Sourcing,User has OracleApps access and Technology data exists,"1. Open Sourcing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01199,OracleApps,procurement,Sourcing,Technology,Draft -> Review -> Publish -> Archive,Functional,Restore Technology OracleApps Sourcing,User has OracleApps access and Technology data exists,"1. Open Sourcing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01200,OracleApps,procurement,Sourcing,Technology,Configure -> Execute -> Verify -> Close,Functional,Search Technology OracleApps Sourcing,User has OracleApps access and Technology data exists,"1. Open Sourcing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01201,OracleApps,procurement,Sourcing,Education,Create -> Approve -> Post -> Report,Workflow,Route Education OracleApps Sourcing,User has OracleApps access and Education data exists,"1. Open Sourcing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01202,OracleApps,procurement,Sourcing,Education,Submit -> Validate -> Approve -> Complete,Workflow,Create Education OracleApps Sourcing,User has OracleApps access and Education data exists,"1. Open Sourcing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01203,OracleApps,procurement,Sourcing,Education,Draft -> Review -> Publish -> Archive,Regression,Edit Education OracleApps Sourcing,User has OracleApps access and Education data exists,"1. Open Sourcing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01204,OracleApps,procurement,Sourcing,Education,Configure -> Execute -> Verify -> Close,UI,Submit Education OracleApps Sourcing,User has OracleApps access and Education data exists,"1. Open Sourcing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01205,OracleApps,procurement,Contracts,Enterprise,Create -> Approve -> Post -> Report,Performance,Approve Enterprise OracleApps Contracts,User has OracleApps access and Enterprise data exists,"1. Open Contracts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01206,OracleApps,procurement,Contracts,Enterprise,Submit -> Validate -> Approve -> Complete,Integration,Search Enterprise OracleApps Contracts,User has OracleApps access and Enterprise data exists,"1. Open Contracts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01207,OracleApps,procurement,Contracts,Enterprise,Draft -> Review -> Publish -> Archive,Security,Restore Enterprise OracleApps Contracts,User has OracleApps access and Enterprise data exists,"1. Open Contracts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01208,OracleApps,procurement,Contracts,Enterprise,Configure -> Execute -> Verify -> Close,Security,Clone Enterprise OracleApps Contracts,User has OracleApps access and Enterprise data exists,"1. Open Contracts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01209,OracleApps,procurement,Contracts,Retail,Create -> Approve -> Post -> Report,Accessibility,Route Retail OracleApps Contracts,User has OracleApps access and Retail data exists,"1. Open Contracts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01210,OracleApps,procurement,Contracts,Retail,Submit -> Validate -> Approve -> Complete,Regression,Search Retail OracleApps Contracts,User has OracleApps access and Retail data exists,"1. Open Contracts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01211,OracleApps,procurement,Contracts,Retail,Draft -> Review -> Publish -> Archive,Integration,Submit Retail OracleApps Contracts,User has OracleApps access and Retail data exists,"1. Open Contracts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01212,OracleApps,procurement,Contracts,Retail,Configure -> Execute -> Verify -> Close,Performance,Edit Retail OracleApps Contracts,User has OracleApps access and Retail data exists,"1. Open Contracts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01213,OracleApps,procurement,Contracts,Manufacturing,Create -> Approve -> Post -> Report,Regression,Clone Manufacturing OracleApps Contracts,User has OracleApps access and Manufacturing data exists,"1. Open Contracts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01214,OracleApps,procurement,Contracts,Manufacturing,Submit -> Validate -> Approve -> Complete,Security,Create Manufacturing OracleApps Contracts,User has OracleApps access and Manufacturing data exists,"1. Open Contracts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01215,OracleApps,procurement,Contracts,Manufacturing,Draft -> Review -> Publish -> Archive,Functional,Update Manufacturing OracleApps Contracts,User has OracleApps access and Manufacturing data exists,"1. Open Contracts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01216,OracleApps,procurement,Contracts,Manufacturing,Configure -> Execute -> Verify -> Close,Accessibility,Approve Manufacturing OracleApps Contracts,User has OracleApps access and Manufacturing data exists,"1. Open Contracts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01217,OracleApps,procurement,Contracts,Healthcare,Create -> Approve -> Post -> Report,Regression,Delete Healthcare OracleApps Contracts,User has OracleApps access and Healthcare data exists,"1. Open Contracts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01218,OracleApps,procurement,Contracts,Healthcare,Submit -> Validate -> Approve -> Complete,Security,Update Healthcare OracleApps Contracts,User has OracleApps access and Healthcare data exists,"1. Open Contracts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01219,OracleApps,procurement,Contracts,Healthcare,Draft -> Review -> Publish -> Archive,Accessibility,Escalate Healthcare OracleApps Contracts,User has OracleApps access and Healthcare data exists,"1. Open Contracts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01220,OracleApps,procurement,Contracts,Healthcare,Configure -> Execute -> Verify -> Close,Integration,Create Healthcare OracleApps Contracts,User has OracleApps access and Healthcare data exists,"1. Open Contracts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01221,OracleApps,procurement,Contracts,Public Sector,Create -> Approve -> Post -> Report,Workflow,Validate Public Sector OracleApps Contracts,User has OracleApps access and Public Sector data exists,"1. Open Contracts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01222,OracleApps,procurement,Contracts,Public Sector,Submit -> Validate -> Approve -> Complete,Functional,Submit Public Sector OracleApps Contracts,User has OracleApps access and Public Sector data exists,"1. Open Contracts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01223,OracleApps,procurement,Contracts,Public Sector,Draft -> Review -> Publish -> Archive,Integration,Restore Public Sector OracleApps Contracts,User has OracleApps access and Public Sector data exists,"1. Open Contracts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01224,OracleApps,procurement,Contracts,Public Sector,Configure -> Execute -> Verify -> Close,Integration,Update Public Sector OracleApps Contracts,User has OracleApps access and Public Sector data exists,"1. Open Contracts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01225,OracleApps,procurement,Contracts,Technology,Create -> Approve -> Post -> Report,Workflow,Approve Technology OracleApps Contracts,User has OracleApps access and Technology data exists,"1. Open Contracts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01226,OracleApps,procurement,Contracts,Technology,Submit -> Validate -> Approve -> Complete,Performance,Clone Technology OracleApps Contracts,User has OracleApps access and Technology data exists,"1. Open Contracts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01227,OracleApps,procurement,Contracts,Technology,Draft -> Review -> Publish -> Archive,Regression,Submit Technology OracleApps Contracts,User has OracleApps access and Technology data exists,"1. Open Contracts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01228,OracleApps,procurement,Contracts,Technology,Configure -> Execute -> Verify -> Close,Integration,Restore Technology OracleApps Contracts,User has OracleApps access and Technology data exists,"1. Open Contracts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01229,OracleApps,procurement,Contracts,Education,Create -> Approve -> Post -> Report,Regression,Search Education OracleApps Contracts,User has OracleApps access and Education data exists,"1. Open Contracts.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01230,OracleApps,procurement,Contracts,Education,Submit -> Validate -> Approve -> Complete,Integration,Create Education OracleApps Contracts,User has OracleApps access and Education data exists,"1. Open Contracts.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01231,OracleApps,procurement,Contracts,Education,Draft -> Review -> Publish -> Archive,Security,Search Education OracleApps Contracts,User has OracleApps access and Education data exists,"1. Open Contracts.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01232,OracleApps,procurement,Contracts,Education,Configure -> Execute -> Verify -> Close,Accessibility,Search Education OracleApps Contracts,User has OracleApps access and Education data exists,"1. Open Contracts.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01233,OracleApps,procurement,Self Service Procurement,Enterprise,Create -> Approve -> Post -> Report,Functional,Update Enterprise OracleApps Self Service Procurement,User has OracleApps access and Enterprise data exists,"1. Open Self Service Procurement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01234,OracleApps,procurement,Self Service Procurement,Enterprise,Submit -> Validate -> Approve -> Complete,Accessibility,Delete Enterprise OracleApps Self Service Procurement,User has OracleApps access and Enterprise data exists,"1. Open Self Service Procurement.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01235,OracleApps,procurement,Self Service Procurement,Enterprise,Draft -> Review -> Publish -> Archive,UI,Approve Enterprise OracleApps Self Service Procurement,User has OracleApps access and Enterprise data exists,"1. Open Self Service Procurement.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01236,OracleApps,procurement,Self Service Procurement,Enterprise,Configure -> Execute -> Verify -> Close,UI,Route Enterprise OracleApps Self Service Procurement,User has OracleApps access and Enterprise data exists,"1. Open Self Service Procurement.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01237,OracleApps,procurement,Self Service Procurement,Retail,Create -> Approve -> Post -> Report,Integration,Edit Retail OracleApps Self Service Procurement,User has OracleApps access and Retail data exists,"1. Open Self Service Procurement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01238,OracleApps,procurement,Self Service Procurement,Retail,Submit -> Validate -> Approve -> Complete,Regression,Archive Retail OracleApps Self Service Procurement,User has OracleApps access and Retail data exists,"1. Open Self Service Procurement.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01239,OracleApps,procurement,Self Service Procurement,Retail,Draft -> Review -> Publish -> Archive,Functional,Submit Retail OracleApps Self Service Procurement,User has OracleApps access and Retail data exists,"1. Open Self Service Procurement.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01240,OracleApps,procurement,Self Service Procurement,Retail,Configure -> Execute -> Verify -> Close,Functional,Approve Retail OracleApps Self Service Procurement,User has OracleApps access and Retail data exists,"1. Open Self Service Procurement.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01241,OracleApps,procurement,Self Service Procurement,Manufacturing,Create -> Approve -> Post -> Report,Accessibility,Validate Manufacturing OracleApps Self Service Procurement,User has OracleApps access and Manufacturing data exists,"1. Open Self Service Procurement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01242,OracleApps,procurement,Self Service Procurement,Manufacturing,Submit -> Validate -> Approve -> Complete,Functional,Restore Manufacturing OracleApps Self Service Procurement,User has OracleApps access and Manufacturing data exists,"1. Open Self Service Procurement.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01243,OracleApps,procurement,Self Service Procurement,Manufacturing,Draft -> Review -> Publish -> Archive,Regression,Archive Manufacturing OracleApps Self Service Procurement,User has OracleApps access and Manufacturing data exists,"1. Open Self Service Procurement.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01244,OracleApps,procurement,Self Service Procurement,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Edit Manufacturing OracleApps Self Service Procurement,User has OracleApps access and Manufacturing data exists,"1. Open Self Service Procurement.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01245,OracleApps,procurement,Self Service Procurement,Healthcare,Create -> Approve -> Post -> Report,Workflow,Update Healthcare OracleApps Self Service Procurement,User has OracleApps access and Healthcare data exists,"1. Open Self Service Procurement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01246,OracleApps,procurement,Self Service Procurement,Healthcare,Submit -> Validate -> Approve -> Complete,Regression,Validate Healthcare OracleApps Self Service Procurement,User has OracleApps access and Healthcare data exists,"1. Open Self Service Procurement.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01247,OracleApps,procurement,Self Service Procurement,Healthcare,Draft -> Review -> Publish -> Archive,Security,Restore Healthcare OracleApps Self Service Procurement,User has OracleApps access and Healthcare data exists,"1. Open Self Service Procurement.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01248,OracleApps,procurement,Self Service Procurement,Healthcare,Configure -> Execute -> Verify -> Close,Performance,Approve Healthcare OracleApps Self Service Procurement,User has OracleApps access and Healthcare data exists,"1. Open Self Service Procurement.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01249,OracleApps,procurement,Self Service Procurement,Public Sector,Create -> Approve -> Post -> Report,UI,Validate Public Sector OracleApps Self Service Procurement,User has OracleApps access and Public Sector data exists,"1. Open Self Service Procurement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01250,OracleApps,procurement,Self Service Procurement,Public Sector,Submit -> Validate -> Approve -> Complete,Functional,Create Public Sector OracleApps Self Service Procurement,User has OracleApps access and Public Sector data exists,"1. Open Self Service Procurement.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01251,OracleApps,procurement,Self Service Procurement,Public Sector,Draft -> Review -> Publish -> Archive,Performance,Create Public Sector OracleApps Self Service Procurement,User has OracleApps access and Public Sector data exists,"1. Open Self Service Procurement.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01252,OracleApps,procurement,Self Service Procurement,Public Sector,Configure -> Execute -> Verify -> Close,Integration,Search Public Sector OracleApps Self Service Procurement,User has OracleApps access and Public Sector data exists,"1. Open Self Service Procurement.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01253,OracleApps,procurement,Self Service Procurement,Technology,Create -> Approve -> Post -> Report,Workflow,Create Technology OracleApps Self Service Procurement,User has OracleApps access and Technology data exists,"1. Open Self Service Procurement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01254,OracleApps,procurement,Self Service Procurement,Technology,Submit -> Validate -> Approve -> Complete,Performance,Update Technology OracleApps Self Service Procurement,User has OracleApps access and Technology data exists,"1. Open Self Service Procurement.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01255,OracleApps,procurement,Self Service Procurement,Technology,Draft -> Review -> Publish -> Archive,Regression,Validate Technology OracleApps Self Service Procurement,User has OracleApps access and Technology data exists,"1. Open Self Service Procurement.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-01256,OracleApps,procurement,Self Service Procurement,Technology,Configure -> Execute -> Verify -> Close,Performance,Escalate Technology OracleApps Self Service Procurement,User has OracleApps access and Technology data exists,"1. Open Self Service Procurement.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
