Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-PS-00579,SAP Ph-II,PS,Settlement,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Security,Restore Automotive SAP Settlement,SAP access provisioned and Automotive test data exists,"1. Open Settlement.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00580,SAP Ph-II,PS,Settlement,Automotive,Order -> Delivery -> Billing -> Accounting,Security,Create Automotive SAP Settlement,SAP access provisioned and Automotive test data exists,"1. Open Settlement.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00581,SAP Ph-II,PS,Settlement,Banking,Create -> Approve -> Post -> Report,Functional,Create Banking SAP Settlement,SAP access provisioned and Banking test data exists,"1. Open Settlement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00582,SAP Ph-II,PS,Settlement,Banking,Plan -> Execute -> Verify -> Close,Workflow,Update Banking SAP Settlement,SAP access provisioned and Banking test data exists,"1. Open Settlement.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00583,SAP Ph-II,PS,Settlement,Banking,Request -> Process -> Approve -> Complete,Workflow,Edit Banking SAP Settlement,SAP access provisioned and Banking test data exists,"1. Open Settlement.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00584,SAP Ph-II,PS,Settlement,Banking,Master Data -> Transaction -> Settlement -> Analytics,Regression,Edit Banking SAP Settlement,SAP access provisioned and Banking test data exists,"1. Open Settlement.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00585,SAP Ph-II,PS,Settlement,Banking,Order -> Delivery -> Billing -> Accounting,Regression,Edit Banking SAP Settlement,SAP access provisioned and Banking test data exists,"1. Open Settlement.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00586,SAP Ph-II,PS,Settlement,Utilities,Create -> Approve -> Post -> Report,Functional,Approve Utilities SAP Settlement,SAP access provisioned and Utilities test data exists,"1. Open Settlement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00587,SAP Ph-II,PS,Settlement,Utilities,Plan -> Execute -> Verify -> Close,UI,Restore Utilities SAP Settlement,SAP access provisioned and Utilities test data exists,"1. Open Settlement.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00588,SAP Ph-II,PS,Settlement,Utilities,Request -> Process -> Approve -> Complete,Functional,Update Utilities SAP Settlement,SAP access provisioned and Utilities test data exists,"1. Open Settlement.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00589,SAP Ph-II,PS,Settlement,Utilities,Master Data -> Transaction -> Settlement -> Analytics,UI,Update Utilities SAP Settlement,SAP access provisioned and Utilities test data exists,"1. Open Settlement.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00590,SAP Ph-II,PS,Settlement,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Reject Utilities SAP Settlement,SAP access provisioned and Utilities test data exists,"1. Open Settlement.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00591,SAP Ph-II,PS,Settlement,CPG,Create -> Approve -> Post -> Report,UI,Submit CPG SAP Settlement,SAP access provisioned and CPG test data exists,"1. Open Settlement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00592,SAP Ph-II,PS,Settlement,CPG,Plan -> Execute -> Verify -> Close,Workflow,Create CPG SAP Settlement,SAP access provisioned and CPG test data exists,"1. Open Settlement.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00593,SAP Ph-II,PS,Settlement,CPG,Request -> Process -> Approve -> Complete,Regression,Submit CPG SAP Settlement,SAP access provisioned and CPG test data exists,"1. Open Settlement.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00594,SAP Ph-II,PS,Settlement,CPG,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Archive CPG SAP Settlement,SAP access provisioned and CPG test data exists,"1. Open Settlement.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00595,SAP Ph-II,PS,Settlement,CPG,Order -> Delivery -> Billing -> Accounting,Workflow,Update CPG SAP Settlement,SAP access provisioned and CPG test data exists,"1. Open Settlement.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00596,SAP Ph-II,PS,Settlement,Public Sector,Create -> Approve -> Post -> Report,Security,Search Public Sector SAP Settlement,SAP access provisioned and Public Sector test data exists,"1. Open Settlement.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00597,SAP Ph-II,PS,Settlement,Public Sector,Plan -> Execute -> Verify -> Close,Integration,Escalate Public Sector SAP Settlement,SAP access provisioned and Public Sector test data exists,"1. Open Settlement.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00598,SAP Ph-II,PS,Settlement,Public Sector,Request -> Process -> Approve -> Complete,Functional,Search Public Sector SAP Settlement,SAP access provisioned and Public Sector test data exists,"1. Open Settlement.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00599,SAP Ph-II,PS,Settlement,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Functional,Reject Public Sector SAP Settlement,SAP access provisioned and Public Sector test data exists,"1. Open Settlement.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00600,SAP Ph-II,PS,Settlement,Public Sector,Order -> Delivery -> Billing -> Accounting,Integration,Validate Public Sector SAP Settlement,SAP access provisioned and Public Sector test data exists,"1. Open Settlement.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00601,SAP Ph-II,PS,Project Definition,Manufacturing,Create -> Approve -> Post -> Report,Integration,Route Manufacturing SAP Project Definition,SAP access provisioned and Manufacturing test data exists,"1. Open Project Definition.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00602,SAP Ph-II,PS,Project Definition,Manufacturing,Plan -> Execute -> Verify -> Close,Performance,Clone Manufacturing SAP Project Definition,SAP access provisioned and Manufacturing test data exists,"1. Open Project Definition.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00603,SAP Ph-II,PS,Project Definition,Manufacturing,Request -> Process -> Approve -> Complete,Functional,Validate Manufacturing SAP Project Definition,SAP access provisioned and Manufacturing test data exists,"1. Open Project Definition.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00604,SAP Ph-II,PS,Project Definition,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Security,Archive Manufacturing SAP Project Definition,SAP access provisioned and Manufacturing test data exists,"1. Open Project Definition.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00605,SAP Ph-II,PS,Project Definition,Manufacturing,Order -> Delivery -> Billing -> Accounting,Regression,Approve Manufacturing SAP Project Definition,SAP access provisioned and Manufacturing test data exists,"1. Open Project Definition.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00606,SAP Ph-II,PS,Project Definition,Retail,Create -> Approve -> Post -> Report,UI,Approve Retail SAP Project Definition,SAP access provisioned and Retail test data exists,"1. Open Project Definition.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00607,SAP Ph-II,PS,Project Definition,Retail,Plan -> Execute -> Verify -> Close,Regression,Create Retail SAP Project Definition,SAP access provisioned and Retail test data exists,"1. Open Project Definition.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00608,SAP Ph-II,PS,Project Definition,Retail,Request -> Process -> Approve -> Complete,Functional,Validate Retail SAP Project Definition,SAP access provisioned and Retail test data exists,"1. Open Project Definition.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00609,SAP Ph-II,PS,Project Definition,Retail,Master Data -> Transaction -> Settlement -> Analytics,Performance,Restore Retail SAP Project Definition,SAP access provisioned and Retail test data exists,"1. Open Project Definition.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00610,SAP Ph-II,PS,Project Definition,Retail,Order -> Delivery -> Billing -> Accounting,Integration,Edit Retail SAP Project Definition,SAP access provisioned and Retail test data exists,"1. Open Project Definition.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00611,SAP Ph-II,PS,Project Definition,Pharma,Create -> Approve -> Post -> Report,Security,Approve Pharma SAP Project Definition,SAP access provisioned and Pharma test data exists,"1. Open Project Definition.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00612,SAP Ph-II,PS,Project Definition,Pharma,Plan -> Execute -> Verify -> Close,UI,Validate Pharma SAP Project Definition,SAP access provisioned and Pharma test data exists,"1. Open Project Definition.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00613,SAP Ph-II,PS,Project Definition,Pharma,Request -> Process -> Approve -> Complete,Integration,Submit Pharma SAP Project Definition,SAP access provisioned and Pharma test data exists,"1. Open Project Definition.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00614,SAP Ph-II,PS,Project Definition,Pharma,Master Data -> Transaction -> Settlement -> Analytics,UI,Update Pharma SAP Project Definition,SAP access provisioned and Pharma test data exists,"1. Open Project Definition.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00615,SAP Ph-II,PS,Project Definition,Pharma,Order -> Delivery -> Billing -> Accounting,Regression,Submit Pharma SAP Project Definition,SAP access provisioned and Pharma test data exists,"1. Open Project Definition.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00616,SAP Ph-II,PS,Project Definition,Automotive,Create -> Approve -> Post -> Report,Integration,Update Automotive SAP Project Definition,SAP access provisioned and Automotive test data exists,"1. Open Project Definition.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00617,SAP Ph-II,PS,Project Definition,Automotive,Plan -> Execute -> Verify -> Close,Workflow,Reject Automotive SAP Project Definition,SAP access provisioned and Automotive test data exists,"1. Open Project Definition.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00618,SAP Ph-II,PS,Project Definition,Automotive,Request -> Process -> Approve -> Complete,Performance,Validate Automotive SAP Project Definition,SAP access provisioned and Automotive test data exists,"1. Open Project Definition.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00619,SAP Ph-II,PS,Project Definition,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Search Automotive SAP Project Definition,SAP access provisioned and Automotive test data exists,"1. Open Project Definition.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00620,SAP Ph-II,PS,Project Definition,Automotive,Order -> Delivery -> Billing -> Accounting,Performance,Escalate Automotive SAP Project Definition,SAP access provisioned and Automotive test data exists,"1. Open Project Definition.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00621,SAP Ph-II,PS,Project Definition,Banking,Create -> Approve -> Post -> Report,Security,Escalate Banking SAP Project Definition,SAP access provisioned and Banking test data exists,"1. Open Project Definition.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00622,SAP Ph-II,PS,Project Definition,Banking,Plan -> Execute -> Verify -> Close,UI,Edit Banking SAP Project Definition,SAP access provisioned and Banking test data exists,"1. Open Project Definition.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00623,SAP Ph-II,PS,Project Definition,Banking,Request -> Process -> Approve -> Complete,UI,Approve Banking SAP Project Definition,SAP access provisioned and Banking test data exists,"1. Open Project Definition.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00624,SAP Ph-II,PS,Project Definition,Banking,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Validate Banking SAP Project Definition,SAP access provisioned and Banking test data exists,"1. Open Project Definition.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00625,SAP Ph-II,PS,Project Definition,Banking,Order -> Delivery -> Billing -> Accounting,Performance,Search Banking SAP Project Definition,SAP access provisioned and Banking test data exists,"1. Open Project Definition.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00626,SAP Ph-II,PS,Project Definition,Utilities,Create -> Approve -> Post -> Report,Functional,Submit Utilities SAP Project Definition,SAP access provisioned and Utilities test data exists,"1. Open Project Definition.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00627,SAP Ph-II,PS,Project Definition,Utilities,Plan -> Execute -> Verify -> Close,Integration,Archive Utilities SAP Project Definition,SAP access provisioned and Utilities test data exists,"1. Open Project Definition.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00628,SAP Ph-II,PS,Project Definition,Utilities,Request -> Process -> Approve -> Complete,Integration,Update Utilities SAP Project Definition,SAP access provisioned and Utilities test data exists,"1. Open Project Definition.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00629,SAP Ph-II,PS,Project Definition,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Regression,Archive Utilities SAP Project Definition,SAP access provisioned and Utilities test data exists,"1. Open Project Definition.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00630,SAP Ph-II,PS,Project Definition,Utilities,Order -> Delivery -> Billing -> Accounting,Regression,Approve Utilities SAP Project Definition,SAP access provisioned and Utilities test data exists,"1. Open Project Definition.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00631,SAP Ph-II,PS,Project Definition,CPG,Create -> Approve -> Post -> Report,Functional,Restore CPG SAP Project Definition,SAP access provisioned and CPG test data exists,"1. Open Project Definition.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00632,SAP Ph-II,PS,Project Definition,CPG,Plan -> Execute -> Verify -> Close,Integration,Create CPG SAP Project Definition,SAP access provisioned and CPG test data exists,"1. Open Project Definition.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00633,SAP Ph-II,PS,Project Definition,CPG,Request -> Process -> Approve -> Complete,Integration,Route CPG SAP Project Definition,SAP access provisioned and CPG test data exists,"1. Open Project Definition.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00634,SAP Ph-II,PS,Project Definition,CPG,Master Data -> Transaction -> Settlement -> Analytics,UI,Reject CPG SAP Project Definition,SAP access provisioned and CPG test data exists,"1. Open Project Definition.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00635,SAP Ph-II,PS,Project Definition,CPG,Order -> Delivery -> Billing -> Accounting,Integration,Approve CPG SAP Project Definition,SAP access provisioned and CPG test data exists,"1. Open Project Definition.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
