Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-FIN-01267,Dynamics365,finance,Fixed Assets,Manufacturing,Draft -> Review -> Publish -> Archive,Security,Delete Manufacturing Dynamics365 Fixed Assets,User has Dynamics365 access and Manufacturing data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01268,Dynamics365,finance,Fixed Assets,Manufacturing,Configure -> Execute -> Verify -> Close,Functional,Submit Manufacturing Dynamics365 Fixed Assets,User has Dynamics365 access and Manufacturing data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01269,Dynamics365,finance,Fixed Assets,Healthcare,Create -> Approve -> Post -> Report,Workflow,Archive Healthcare Dynamics365 Fixed Assets,User has Dynamics365 access and Healthcare data exists,"1. Open Fixed Assets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01270,Dynamics365,finance,Fixed Assets,Healthcare,Submit -> Validate -> Approve -> Complete,Accessibility,Route Healthcare Dynamics365 Fixed Assets,User has Dynamics365 access and Healthcare data exists,"1. Open Fixed Assets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01271,Dynamics365,finance,Fixed Assets,Healthcare,Draft -> Review -> Publish -> Archive,Performance,Route Healthcare Dynamics365 Fixed Assets,User has Dynamics365 access and Healthcare data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01272,Dynamics365,finance,Fixed Assets,Healthcare,Configure -> Execute -> Verify -> Close,Accessibility,Delete Healthcare Dynamics365 Fixed Assets,User has Dynamics365 access and Healthcare data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01273,Dynamics365,finance,Fixed Assets,Professional Services,Create -> Approve -> Post -> Report,Integration,Restore Professional Services Dynamics365 Fixed Assets,User has Dynamics365 access and Professional Services data exists,"1. Open Fixed Assets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01274,Dynamics365,finance,Fixed Assets,Professional Services,Submit -> Validate -> Approve -> Complete,Performance,Reject Professional Services Dynamics365 Fixed Assets,User has Dynamics365 access and Professional Services data exists,"1. Open Fixed Assets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01275,Dynamics365,finance,Fixed Assets,Professional Services,Draft -> Review -> Publish -> Archive,Workflow,Route Professional Services Dynamics365 Fixed Assets,User has Dynamics365 access and Professional Services data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01276,Dynamics365,finance,Fixed Assets,Professional Services,Configure -> Execute -> Verify -> Close,Regression,Submit Professional Services Dynamics365 Fixed Assets,User has Dynamics365 access and Professional Services data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01277,Dynamics365,finance,Fixed Assets,Public Sector,Create -> Approve -> Post -> Report,Regression,Archive Public Sector Dynamics365 Fixed Assets,User has Dynamics365 access and Public Sector data exists,"1. Open Fixed Assets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01278,Dynamics365,finance,Fixed Assets,Public Sector,Submit -> Validate -> Approve -> Complete,UI,Clone Public Sector Dynamics365 Fixed Assets,User has Dynamics365 access and Public Sector data exists,"1. Open Fixed Assets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01279,Dynamics365,finance,Fixed Assets,Public Sector,Draft -> Review -> Publish -> Archive,Accessibility,Clone Public Sector Dynamics365 Fixed Assets,User has Dynamics365 access and Public Sector data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01280,Dynamics365,finance,Fixed Assets,Public Sector,Configure -> Execute -> Verify -> Close,Accessibility,Update Public Sector Dynamics365 Fixed Assets,User has Dynamics365 access and Public Sector data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01281,Dynamics365,finance,Fixed Assets,Finance,Create -> Approve -> Post -> Report,Regression,Clone Finance Dynamics365 Fixed Assets,User has Dynamics365 access and Finance data exists,"1. Open Fixed Assets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01282,Dynamics365,finance,Fixed Assets,Finance,Submit -> Validate -> Approve -> Complete,UI,Clone Finance Dynamics365 Fixed Assets,User has Dynamics365 access and Finance data exists,"1. Open Fixed Assets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01283,Dynamics365,finance,Fixed Assets,Finance,Draft -> Review -> Publish -> Archive,UI,Submit Finance Dynamics365 Fixed Assets,User has Dynamics365 access and Finance data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01284,Dynamics365,finance,Fixed Assets,Finance,Configure -> Execute -> Verify -> Close,Regression,Reject Finance Dynamics365 Fixed Assets,User has Dynamics365 access and Finance data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01285,Dynamics365,finance,Fixed Assets,Technology,Create -> Approve -> Post -> Report,Functional,Clone Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01286,Dynamics365,finance,Fixed Assets,Technology,Submit -> Validate -> Approve -> Complete,Security,Validate Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01287,Dynamics365,finance,Fixed Assets,Technology,Draft -> Review -> Publish -> Archive,Integration,Clone Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01288,Dynamics365,finance,Fixed Assets,Technology,Configure -> Execute -> Verify -> Close,UI,Create Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01289,Dynamics365,finance,Cash Management,Retail,Create -> Approve -> Post -> Report,Integration,Escalate Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01290,Dynamics365,finance,Cash Management,Retail,Submit -> Validate -> Approve -> Complete,Security,Update Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01291,Dynamics365,finance,Cash Management,Retail,Draft -> Review -> Publish -> Archive,Workflow,Create Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01292,Dynamics365,finance,Cash Management,Retail,Configure -> Execute -> Verify -> Close,Accessibility,Reject Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01293,Dynamics365,finance,Cash Management,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Reject Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01294,Dynamics365,finance,Cash Management,Manufacturing,Submit -> Validate -> Approve -> Complete,UI,Restore Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01295,Dynamics365,finance,Cash Management,Manufacturing,Draft -> Review -> Publish -> Archive,Workflow,Search Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01296,Dynamics365,finance,Cash Management,Manufacturing,Configure -> Execute -> Verify -> Close,Integration,Search Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01297,Dynamics365,finance,Cash Management,Healthcare,Create -> Approve -> Post -> Report,UI,Delete Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01298,Dynamics365,finance,Cash Management,Healthcare,Submit -> Validate -> Approve -> Complete,Accessibility,Submit Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01299,Dynamics365,finance,Cash Management,Healthcare,Draft -> Review -> Publish -> Archive,UI,Edit Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01300,Dynamics365,finance,Cash Management,Healthcare,Configure -> Execute -> Verify -> Close,Workflow,Update Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01301,Dynamics365,finance,Cash Management,Professional Services,Create -> Approve -> Post -> Report,Accessibility,Search Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01302,Dynamics365,finance,Cash Management,Professional Services,Submit -> Validate -> Approve -> Complete,Performance,Create Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01303,Dynamics365,finance,Cash Management,Professional Services,Draft -> Review -> Publish -> Archive,Functional,Archive Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01304,Dynamics365,finance,Cash Management,Professional Services,Configure -> Execute -> Verify -> Close,Accessibility,Delete Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01305,Dynamics365,finance,Cash Management,Public Sector,Create -> Approve -> Post -> Report,Accessibility,Clone Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01306,Dynamics365,finance,Cash Management,Public Sector,Submit -> Validate -> Approve -> Complete,UI,Archive Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01307,Dynamics365,finance,Cash Management,Public Sector,Draft -> Review -> Publish -> Archive,Integration,Archive Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01308,Dynamics365,finance,Cash Management,Public Sector,Configure -> Execute -> Verify -> Close,Functional,Update Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01309,Dynamics365,finance,Cash Management,Finance,Create -> Approve -> Post -> Report,Performance,Submit Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01310,Dynamics365,finance,Cash Management,Finance,Submit -> Validate -> Approve -> Complete,Workflow,Archive Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01311,Dynamics365,finance,Cash Management,Finance,Draft -> Review -> Publish -> Archive,UI,Submit Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01312,Dynamics365,finance,Cash Management,Finance,Configure -> Execute -> Verify -> Close,UI,Update Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01313,Dynamics365,finance,Cash Management,Technology,Create -> Approve -> Post -> Report,Workflow,Validate Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01314,Dynamics365,finance,Cash Management,Technology,Submit -> Validate -> Approve -> Complete,Accessibility,Edit Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01315,Dynamics365,finance,Cash Management,Technology,Draft -> Review -> Publish -> Archive,Performance,Restore Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01316,Dynamics365,finance,Cash Management,Technology,Configure -> Execute -> Verify -> Close,Workflow,Route Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01317,Dynamics365,finance,Expense,Retail,Create -> Approve -> Post -> Report,Integration,Archive Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01318,Dynamics365,finance,Expense,Retail,Submit -> Validate -> Approve -> Complete,Workflow,Search Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01319,Dynamics365,finance,Expense,Retail,Draft -> Review -> Publish -> Archive,Accessibility,Delete Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01320,Dynamics365,finance,Expense,Retail,Configure -> Execute -> Verify -> Close,Performance,Reject Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01321,Dynamics365,finance,Expense,Manufacturing,Create -> Approve -> Post -> Report,Performance,Validate Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01322,Dynamics365,finance,Expense,Manufacturing,Submit -> Validate -> Approve -> Complete,Workflow,Escalate Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01323,Dynamics365,finance,Expense,Manufacturing,Draft -> Review -> Publish -> Archive,Regression,Validate Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-01324,Dynamics365,finance,Expense,Manufacturing,Configure -> Execute -> Verify -> Close,Security,Escalate Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
