Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-SCM-01002,OracleApps,scm,Receiving,Technology,Submit -> Validate -> Approve -> Complete,Functional,Create Technology OracleApps Receiving,User has OracleApps access and Technology data exists,"1. Open Receiving.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01003,OracleApps,scm,Receiving,Technology,Draft -> Review -> Publish -> Archive,Integration,Escalate Technology OracleApps Receiving,User has OracleApps access and Technology data exists,"1. Open Receiving.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01004,OracleApps,scm,Receiving,Technology,Configure -> Execute -> Verify -> Close,Accessibility,Clone Technology OracleApps Receiving,User has OracleApps access and Technology data exists,"1. Open Receiving.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01005,OracleApps,scm,Receiving,Education,Create -> Approve -> Post -> Report,Workflow,Route Education OracleApps Receiving,User has OracleApps access and Education data exists,"1. Open Receiving.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01006,OracleApps,scm,Receiving,Education,Submit -> Validate -> Approve -> Complete,UI,Approve Education OracleApps Receiving,User has OracleApps access and Education data exists,"1. Open Receiving.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01007,OracleApps,scm,Receiving,Education,Draft -> Review -> Publish -> Archive,Integration,Escalate Education OracleApps Receiving,User has OracleApps access and Education data exists,"1. Open Receiving.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01008,OracleApps,scm,Receiving,Education,Configure -> Execute -> Verify -> Close,Integration,Route Education OracleApps Receiving,User has OracleApps access and Education data exists,"1. Open Receiving.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01009,OracleApps,scm,Inventory,Enterprise,Create -> Approve -> Post -> Report,Performance,Delete Enterprise OracleApps Inventory,User has OracleApps access and Enterprise data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01010,OracleApps,scm,Inventory,Enterprise,Submit -> Validate -> Approve -> Complete,Security,Update Enterprise OracleApps Inventory,User has OracleApps access and Enterprise data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01011,OracleApps,scm,Inventory,Enterprise,Draft -> Review -> Publish -> Archive,Security,Create Enterprise OracleApps Inventory,User has OracleApps access and Enterprise data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01012,OracleApps,scm,Inventory,Enterprise,Configure -> Execute -> Verify -> Close,Security,Reject Enterprise OracleApps Inventory,User has OracleApps access and Enterprise data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01013,OracleApps,scm,Inventory,Retail,Create -> Approve -> Post -> Report,Regression,Validate Retail OracleApps Inventory,User has OracleApps access and Retail data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01014,OracleApps,scm,Inventory,Retail,Submit -> Validate -> Approve -> Complete,Workflow,Archive Retail OracleApps Inventory,User has OracleApps access and Retail data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01015,OracleApps,scm,Inventory,Retail,Draft -> Review -> Publish -> Archive,Workflow,Delete Retail OracleApps Inventory,User has OracleApps access and Retail data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01016,OracleApps,scm,Inventory,Retail,Configure -> Execute -> Verify -> Close,UI,Approve Retail OracleApps Inventory,User has OracleApps access and Retail data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01017,OracleApps,scm,Inventory,Manufacturing,Create -> Approve -> Post -> Report,Functional,Edit Manufacturing OracleApps Inventory,User has OracleApps access and Manufacturing data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01018,OracleApps,scm,Inventory,Manufacturing,Submit -> Validate -> Approve -> Complete,UI,Update Manufacturing OracleApps Inventory,User has OracleApps access and Manufacturing data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01019,OracleApps,scm,Inventory,Manufacturing,Draft -> Review -> Publish -> Archive,Security,Delete Manufacturing OracleApps Inventory,User has OracleApps access and Manufacturing data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01020,OracleApps,scm,Inventory,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Approve Manufacturing OracleApps Inventory,User has OracleApps access and Manufacturing data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01021,OracleApps,scm,Inventory,Healthcare,Create -> Approve -> Post -> Report,Integration,Escalate Healthcare OracleApps Inventory,User has OracleApps access and Healthcare data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01022,OracleApps,scm,Inventory,Healthcare,Submit -> Validate -> Approve -> Complete,Security,Restore Healthcare OracleApps Inventory,User has OracleApps access and Healthcare data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01023,OracleApps,scm,Inventory,Healthcare,Draft -> Review -> Publish -> Archive,Workflow,Search Healthcare OracleApps Inventory,User has OracleApps access and Healthcare data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01024,OracleApps,scm,Inventory,Healthcare,Configure -> Execute -> Verify -> Close,Regression,Update Healthcare OracleApps Inventory,User has OracleApps access and Healthcare data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01025,OracleApps,scm,Inventory,Public Sector,Create -> Approve -> Post -> Report,Accessibility,Update Public Sector OracleApps Inventory,User has OracleApps access and Public Sector data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01026,OracleApps,scm,Inventory,Public Sector,Submit -> Validate -> Approve -> Complete,Integration,Route Public Sector OracleApps Inventory,User has OracleApps access and Public Sector data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01027,OracleApps,scm,Inventory,Public Sector,Draft -> Review -> Publish -> Archive,Regression,Restore Public Sector OracleApps Inventory,User has OracleApps access and Public Sector data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01028,OracleApps,scm,Inventory,Public Sector,Configure -> Execute -> Verify -> Close,Regression,Clone Public Sector OracleApps Inventory,User has OracleApps access and Public Sector data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01029,OracleApps,scm,Inventory,Technology,Create -> Approve -> Post -> Report,Integration,Restore Technology OracleApps Inventory,User has OracleApps access and Technology data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01030,OracleApps,scm,Inventory,Technology,Submit -> Validate -> Approve -> Complete,UI,Route Technology OracleApps Inventory,User has OracleApps access and Technology data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01031,OracleApps,scm,Inventory,Technology,Draft -> Review -> Publish -> Archive,Performance,Route Technology OracleApps Inventory,User has OracleApps access and Technology data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01032,OracleApps,scm,Inventory,Technology,Configure -> Execute -> Verify -> Close,UI,Delete Technology OracleApps Inventory,User has OracleApps access and Technology data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01033,OracleApps,scm,Inventory,Education,Create -> Approve -> Post -> Report,Security,Update Education OracleApps Inventory,User has OracleApps access and Education data exists,"1. Open Inventory.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01034,OracleApps,scm,Inventory,Education,Submit -> Validate -> Approve -> Complete,UI,Clone Education OracleApps Inventory,User has OracleApps access and Education data exists,"1. Open Inventory.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01035,OracleApps,scm,Inventory,Education,Draft -> Review -> Publish -> Archive,Performance,Search Education OracleApps Inventory,User has OracleApps access and Education data exists,"1. Open Inventory.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01036,OracleApps,scm,Inventory,Education,Configure -> Execute -> Verify -> Close,UI,Submit Education OracleApps Inventory,User has OracleApps access and Education data exists,"1. Open Inventory.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01037,OracleApps,scm,Order Management,Enterprise,Create -> Approve -> Post -> Report,Workflow,Restore Enterprise OracleApps Order Management,User has OracleApps access and Enterprise data exists,"1. Open Order Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01038,OracleApps,scm,Order Management,Enterprise,Submit -> Validate -> Approve -> Complete,Integration,Route Enterprise OracleApps Order Management,User has OracleApps access and Enterprise data exists,"1. Open Order Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01039,OracleApps,scm,Order Management,Enterprise,Draft -> Review -> Publish -> Archive,Security,Archive Enterprise OracleApps Order Management,User has OracleApps access and Enterprise data exists,"1. Open Order Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01040,OracleApps,scm,Order Management,Enterprise,Configure -> Execute -> Verify -> Close,Functional,Validate Enterprise OracleApps Order Management,User has OracleApps access and Enterprise data exists,"1. Open Order Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01041,OracleApps,scm,Order Management,Retail,Create -> Approve -> Post -> Report,Accessibility,Update Retail OracleApps Order Management,User has OracleApps access and Retail data exists,"1. Open Order Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01042,OracleApps,scm,Order Management,Retail,Submit -> Validate -> Approve -> Complete,Workflow,Archive Retail OracleApps Order Management,User has OracleApps access and Retail data exists,"1. Open Order Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01043,OracleApps,scm,Order Management,Retail,Draft -> Review -> Publish -> Archive,Performance,Validate Retail OracleApps Order Management,User has OracleApps access and Retail data exists,"1. Open Order Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01044,OracleApps,scm,Order Management,Retail,Configure -> Execute -> Verify -> Close,Workflow,Clone Retail OracleApps Order Management,User has OracleApps access and Retail data exists,"1. Open Order Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01045,OracleApps,scm,Order Management,Manufacturing,Create -> Approve -> Post -> Report,Integration,Route Manufacturing OracleApps Order Management,User has OracleApps access and Manufacturing data exists,"1. Open Order Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01046,OracleApps,scm,Order Management,Manufacturing,Submit -> Validate -> Approve -> Complete,Security,Escalate Manufacturing OracleApps Order Management,User has OracleApps access and Manufacturing data exists,"1. Open Order Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01047,OracleApps,scm,Order Management,Manufacturing,Draft -> Review -> Publish -> Archive,Security,Update Manufacturing OracleApps Order Management,User has OracleApps access and Manufacturing data exists,"1. Open Order Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01048,OracleApps,scm,Order Management,Manufacturing,Configure -> Execute -> Verify -> Close,Workflow,Edit Manufacturing OracleApps Order Management,User has OracleApps access and Manufacturing data exists,"1. Open Order Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01049,OracleApps,scm,Order Management,Healthcare,Create -> Approve -> Post -> Report,Security,Submit Healthcare OracleApps Order Management,User has OracleApps access and Healthcare data exists,"1. Open Order Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01050,OracleApps,scm,Order Management,Healthcare,Submit -> Validate -> Approve -> Complete,UI,Approve Healthcare OracleApps Order Management,User has OracleApps access and Healthcare data exists,"1. Open Order Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01051,OracleApps,scm,Order Management,Healthcare,Draft -> Review -> Publish -> Archive,Functional,Validate Healthcare OracleApps Order Management,User has OracleApps access and Healthcare data exists,"1. Open Order Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01052,OracleApps,scm,Order Management,Healthcare,Configure -> Execute -> Verify -> Close,UI,Escalate Healthcare OracleApps Order Management,User has OracleApps access and Healthcare data exists,"1. Open Order Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01053,OracleApps,scm,Order Management,Public Sector,Create -> Approve -> Post -> Report,Functional,Reject Public Sector OracleApps Order Management,User has OracleApps access and Public Sector data exists,"1. Open Order Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01054,OracleApps,scm,Order Management,Public Sector,Submit -> Validate -> Approve -> Complete,Security,Submit Public Sector OracleApps Order Management,User has OracleApps access and Public Sector data exists,"1. Open Order Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01055,OracleApps,scm,Order Management,Public Sector,Draft -> Review -> Publish -> Archive,Workflow,Validate Public Sector OracleApps Order Management,User has OracleApps access and Public Sector data exists,"1. Open Order Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01056,OracleApps,scm,Order Management,Public Sector,Configure -> Execute -> Verify -> Close,Performance,Escalate Public Sector OracleApps Order Management,User has OracleApps access and Public Sector data exists,"1. Open Order Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01057,OracleApps,scm,Order Management,Technology,Create -> Approve -> Post -> Report,Integration,Delete Technology OracleApps Order Management,User has OracleApps access and Technology data exists,"1. Open Order Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01058,OracleApps,scm,Order Management,Technology,Submit -> Validate -> Approve -> Complete,Performance,Escalate Technology OracleApps Order Management,User has OracleApps access and Technology data exists,"1. Open Order Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01059,OracleApps,scm,Order Management,Technology,Draft -> Review -> Publish -> Archive,Functional,Search Technology OracleApps Order Management,User has OracleApps access and Technology data exists,"1. Open Order Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01060,OracleApps,scm,Order Management,Technology,Configure -> Execute -> Verify -> Close,Performance,Update Technology OracleApps Order Management,User has OracleApps access and Technology data exists,"1. Open Order Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01061,OracleApps,scm,Order Management,Education,Create -> Approve -> Post -> Report,Integration,Edit Education OracleApps Order Management,User has OracleApps access and Education data exists,"1. Open Order Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-SCM-01062,OracleApps,scm,Order Management,Education,Submit -> Validate -> Approve -> Complete,Integration,Submit Education OracleApps Order Management,User has OracleApps access and Education data exists,"1. Open Order Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
