Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-HCM-00577,SAP Ph-II,HCM,Payroll,Automotive,Plan -> Execute -> Verify -> Close,Security,Search Automotive SAP Payroll,SAP access provisioned and Automotive test data exists,"1. Open Payroll.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00578,SAP Ph-II,HCM,Payroll,Automotive,Request -> Process -> Approve -> Complete,UI,Delete Automotive SAP Payroll,SAP access provisioned and Automotive test data exists,"1. Open Payroll.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00579,SAP Ph-II,HCM,Payroll,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Create Automotive SAP Payroll,SAP access provisioned and Automotive test data exists,"1. Open Payroll.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00580,SAP Ph-II,HCM,Payroll,Automotive,Order -> Delivery -> Billing -> Accounting,Performance,Create Automotive SAP Payroll,SAP access provisioned and Automotive test data exists,"1. Open Payroll.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00581,SAP Ph-II,HCM,Payroll,Banking,Create -> Approve -> Post -> Report,Integration,Validate Banking SAP Payroll,SAP access provisioned and Banking test data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00582,SAP Ph-II,HCM,Payroll,Banking,Plan -> Execute -> Verify -> Close,Integration,Clone Banking SAP Payroll,SAP access provisioned and Banking test data exists,"1. Open Payroll.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00583,SAP Ph-II,HCM,Payroll,Banking,Request -> Process -> Approve -> Complete,Regression,Search Banking SAP Payroll,SAP access provisioned and Banking test data exists,"1. Open Payroll.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00584,SAP Ph-II,HCM,Payroll,Banking,Master Data -> Transaction -> Settlement -> Analytics,Integration,Validate Banking SAP Payroll,SAP access provisioned and Banking test data exists,"1. Open Payroll.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00585,SAP Ph-II,HCM,Payroll,Banking,Order -> Delivery -> Billing -> Accounting,Security,Reject Banking SAP Payroll,SAP access provisioned and Banking test data exists,"1. Open Payroll.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00586,SAP Ph-II,HCM,Payroll,Utilities,Create -> Approve -> Post -> Report,Integration,Reject Utilities SAP Payroll,SAP access provisioned and Utilities test data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00587,SAP Ph-II,HCM,Payroll,Utilities,Plan -> Execute -> Verify -> Close,Functional,Delete Utilities SAP Payroll,SAP access provisioned and Utilities test data exists,"1. Open Payroll.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00588,SAP Ph-II,HCM,Payroll,Utilities,Request -> Process -> Approve -> Complete,Workflow,Clone Utilities SAP Payroll,SAP access provisioned and Utilities test data exists,"1. Open Payroll.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00589,SAP Ph-II,HCM,Payroll,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Functional,Search Utilities SAP Payroll,SAP access provisioned and Utilities test data exists,"1. Open Payroll.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00590,SAP Ph-II,HCM,Payroll,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Edit Utilities SAP Payroll,SAP access provisioned and Utilities test data exists,"1. Open Payroll.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00591,SAP Ph-II,HCM,Payroll,CPG,Create -> Approve -> Post -> Report,UI,Update CPG SAP Payroll,SAP access provisioned and CPG test data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00592,SAP Ph-II,HCM,Payroll,CPG,Plan -> Execute -> Verify -> Close,Regression,Route CPG SAP Payroll,SAP access provisioned and CPG test data exists,"1. Open Payroll.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00593,SAP Ph-II,HCM,Payroll,CPG,Request -> Process -> Approve -> Complete,Functional,Clone CPG SAP Payroll,SAP access provisioned and CPG test data exists,"1. Open Payroll.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00594,SAP Ph-II,HCM,Payroll,CPG,Master Data -> Transaction -> Settlement -> Analytics,Functional,Submit CPG SAP Payroll,SAP access provisioned and CPG test data exists,"1. Open Payroll.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00595,SAP Ph-II,HCM,Payroll,CPG,Order -> Delivery -> Billing -> Accounting,Security,Reject CPG SAP Payroll,SAP access provisioned and CPG test data exists,"1. Open Payroll.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00596,SAP Ph-II,HCM,Payroll,Public Sector,Create -> Approve -> Post -> Report,Security,Approve Public Sector SAP Payroll,SAP access provisioned and Public Sector test data exists,"1. Open Payroll.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00597,SAP Ph-II,HCM,Payroll,Public Sector,Plan -> Execute -> Verify -> Close,Functional,Escalate Public Sector SAP Payroll,SAP access provisioned and Public Sector test data exists,"1. Open Payroll.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00598,SAP Ph-II,HCM,Payroll,Public Sector,Request -> Process -> Approve -> Complete,UI,Edit Public Sector SAP Payroll,SAP access provisioned and Public Sector test data exists,"1. Open Payroll.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00599,SAP Ph-II,HCM,Payroll,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Escalate Public Sector SAP Payroll,SAP access provisioned and Public Sector test data exists,"1. Open Payroll.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00600,SAP Ph-II,HCM,Payroll,Public Sector,Order -> Delivery -> Billing -> Accounting,Regression,Edit Public Sector SAP Payroll,SAP access provisioned and Public Sector test data exists,"1. Open Payroll.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00601,SAP Ph-II,HCM,Org Mgmt,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Validate Manufacturing SAP Org Mgmt,SAP access provisioned and Manufacturing test data exists,"1. Open Org Mgmt.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00602,SAP Ph-II,HCM,Org Mgmt,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Archive Manufacturing SAP Org Mgmt,SAP access provisioned and Manufacturing test data exists,"1. Open Org Mgmt.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00603,SAP Ph-II,HCM,Org Mgmt,Manufacturing,Request -> Process -> Approve -> Complete,Security,Route Manufacturing SAP Org Mgmt,SAP access provisioned and Manufacturing test data exists,"1. Open Org Mgmt.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00604,SAP Ph-II,HCM,Org Mgmt,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Security,Reject Manufacturing SAP Org Mgmt,SAP access provisioned and Manufacturing test data exists,"1. Open Org Mgmt.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00605,SAP Ph-II,HCM,Org Mgmt,Manufacturing,Order -> Delivery -> Billing -> Accounting,Regression,Search Manufacturing SAP Org Mgmt,SAP access provisioned and Manufacturing test data exists,"1. Open Org Mgmt.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00606,SAP Ph-II,HCM,Org Mgmt,Retail,Create -> Approve -> Post -> Report,UI,Archive Retail SAP Org Mgmt,SAP access provisioned and Retail test data exists,"1. Open Org Mgmt.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00607,SAP Ph-II,HCM,Org Mgmt,Retail,Plan -> Execute -> Verify -> Close,UI,Validate Retail SAP Org Mgmt,SAP access provisioned and Retail test data exists,"1. Open Org Mgmt.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00608,SAP Ph-II,HCM,Org Mgmt,Retail,Request -> Process -> Approve -> Complete,Integration,Delete Retail SAP Org Mgmt,SAP access provisioned and Retail test data exists,"1. Open Org Mgmt.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00609,SAP Ph-II,HCM,Org Mgmt,Retail,Master Data -> Transaction -> Settlement -> Analytics,UI,Submit Retail SAP Org Mgmt,SAP access provisioned and Retail test data exists,"1. Open Org Mgmt.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00610,SAP Ph-II,HCM,Org Mgmt,Retail,Order -> Delivery -> Billing -> Accounting,Security,Search Retail SAP Org Mgmt,SAP access provisioned and Retail test data exists,"1. Open Org Mgmt.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00611,SAP Ph-II,HCM,Org Mgmt,Pharma,Create -> Approve -> Post -> Report,Regression,Clone Pharma SAP Org Mgmt,SAP access provisioned and Pharma test data exists,"1. Open Org Mgmt.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00612,SAP Ph-II,HCM,Org Mgmt,Pharma,Plan -> Execute -> Verify -> Close,Regression,Update Pharma SAP Org Mgmt,SAP access provisioned and Pharma test data exists,"1. Open Org Mgmt.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00613,SAP Ph-II,HCM,Org Mgmt,Pharma,Request -> Process -> Approve -> Complete,Performance,Submit Pharma SAP Org Mgmt,SAP access provisioned and Pharma test data exists,"1. Open Org Mgmt.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00614,SAP Ph-II,HCM,Org Mgmt,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Regression,Create Pharma SAP Org Mgmt,SAP access provisioned and Pharma test data exists,"1. Open Org Mgmt.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00615,SAP Ph-II,HCM,Org Mgmt,Pharma,Order -> Delivery -> Billing -> Accounting,Performance,Search Pharma SAP Org Mgmt,SAP access provisioned and Pharma test data exists,"1. Open Org Mgmt.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00616,SAP Ph-II,HCM,Org Mgmt,Automotive,Create -> Approve -> Post -> Report,UI,Search Automotive SAP Org Mgmt,SAP access provisioned and Automotive test data exists,"1. Open Org Mgmt.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00617,SAP Ph-II,HCM,Org Mgmt,Automotive,Plan -> Execute -> Verify -> Close,Performance,Route Automotive SAP Org Mgmt,SAP access provisioned and Automotive test data exists,"1. Open Org Mgmt.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00618,SAP Ph-II,HCM,Org Mgmt,Automotive,Request -> Process -> Approve -> Complete,Performance,Archive Automotive SAP Org Mgmt,SAP access provisioned and Automotive test data exists,"1. Open Org Mgmt.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00619,SAP Ph-II,HCM,Org Mgmt,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Clone Automotive SAP Org Mgmt,SAP access provisioned and Automotive test data exists,"1. Open Org Mgmt.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00620,SAP Ph-II,HCM,Org Mgmt,Automotive,Order -> Delivery -> Billing -> Accounting,Integration,Clone Automotive SAP Org Mgmt,SAP access provisioned and Automotive test data exists,"1. Open Org Mgmt.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00621,SAP Ph-II,HCM,Org Mgmt,Banking,Create -> Approve -> Post -> Report,Performance,Reject Banking SAP Org Mgmt,SAP access provisioned and Banking test data exists,"1. Open Org Mgmt.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00622,SAP Ph-II,HCM,Org Mgmt,Banking,Plan -> Execute -> Verify -> Close,UI,Approve Banking SAP Org Mgmt,SAP access provisioned and Banking test data exists,"1. Open Org Mgmt.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00623,SAP Ph-II,HCM,Org Mgmt,Banking,Request -> Process -> Approve -> Complete,Performance,Restore Banking SAP Org Mgmt,SAP access provisioned and Banking test data exists,"1. Open Org Mgmt.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00624,SAP Ph-II,HCM,Org Mgmt,Banking,Master Data -> Transaction -> Settlement -> Analytics,Performance,Validate Banking SAP Org Mgmt,SAP access provisioned and Banking test data exists,"1. Open Org Mgmt.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00625,SAP Ph-II,HCM,Org Mgmt,Banking,Order -> Delivery -> Billing -> Accounting,UI,Update Banking SAP Org Mgmt,SAP access provisioned and Banking test data exists,"1. Open Org Mgmt.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00626,SAP Ph-II,HCM,Org Mgmt,Utilities,Create -> Approve -> Post -> Report,Regression,Restore Utilities SAP Org Mgmt,SAP access provisioned and Utilities test data exists,"1. Open Org Mgmt.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00627,SAP Ph-II,HCM,Org Mgmt,Utilities,Plan -> Execute -> Verify -> Close,Functional,Clone Utilities SAP Org Mgmt,SAP access provisioned and Utilities test data exists,"1. Open Org Mgmt.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00628,SAP Ph-II,HCM,Org Mgmt,Utilities,Request -> Process -> Approve -> Complete,Workflow,Reject Utilities SAP Org Mgmt,SAP access provisioned and Utilities test data exists,"1. Open Org Mgmt.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00629,SAP Ph-II,HCM,Org Mgmt,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Create Utilities SAP Org Mgmt,SAP access provisioned and Utilities test data exists,"1. Open Org Mgmt.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00630,SAP Ph-II,HCM,Org Mgmt,Utilities,Order -> Delivery -> Billing -> Accounting,Performance,Create Utilities SAP Org Mgmt,SAP access provisioned and Utilities test data exists,"1. Open Org Mgmt.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00631,SAP Ph-II,HCM,Org Mgmt,CPG,Create -> Approve -> Post -> Report,Functional,Delete CPG SAP Org Mgmt,SAP access provisioned and CPG test data exists,"1. Open Org Mgmt.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
