Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-INT-00771,Workday,INTEGRATIONS,Security,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Edit Corporate Workday Security,Workday access is provisioned and Corporate test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00772,Workday,INTEGRATIONS,Security,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Close Corporate Workday Security,Workday access is provisioned and Corporate test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00773,Workday,INTEGRATIONS,Security,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Accessibility,Create Corporate Workday Security,Workday access is provisioned and Corporate test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00774,Workday,INTEGRATIONS,Security,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,UI,Edit Corporate Workday Security,Workday access is provisioned and Corporate test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00775,Workday,INTEGRATIONS,Security,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,UI,Route Corporate Workday Security,Workday access is provisioned and Corporate test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00776,Workday,INTEGRATIONS,Security,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Export Corporate Workday Security,Workday access is provisioned and Corporate test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00777,Workday,INTEGRATIONS,Security,Corporate,Budget -> Expense -> Journal -> Dashboard,Integration,Import Corporate Workday Security,Workday access is provisioned and Corporate test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00778,Workday,INTEGRATIONS,Security,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Submit Retail Workday Security,Workday access is provisioned and Retail test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00779,Workday,INTEGRATIONS,Security,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Update Retail Workday Security,Workday access is provisioned and Retail test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00780,Workday,INTEGRATIONS,Security,Retail,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Close Retail Workday Security,Workday access is provisioned and Retail test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00781,Workday,INTEGRATIONS,Security,Retail,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Close Retail Workday Security,Workday access is provisioned and Retail test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00782,Workday,INTEGRATIONS,Security,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Update Retail Workday Security,Workday access is provisioned and Retail test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00783,Workday,INTEGRATIONS,Security,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Edit Retail Workday Security,Workday access is provisioned and Retail test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00784,Workday,INTEGRATIONS,Security,Retail,Budget -> Expense -> Journal -> Dashboard,Integration,Approve Retail Workday Security,Workday access is provisioned and Retail test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00785,Workday,INTEGRATIONS,Security,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Approve Healthcare Workday Security,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00786,Workday,INTEGRATIONS,Security,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Validate Healthcare Workday Security,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00787,Workday,INTEGRATIONS,Security,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Export Healthcare Workday Security,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00788,Workday,INTEGRATIONS,Security,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Security,Approve Healthcare Workday Security,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00789,Workday,INTEGRATIONS,Security,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Review Healthcare Workday Security,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00790,Workday,INTEGRATIONS,Security,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Approve Healthcare Workday Security,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00791,Workday,INTEGRATIONS,Security,Healthcare,Budget -> Expense -> Journal -> Dashboard,Workflow,Route Healthcare Workday Security,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00792,Workday,INTEGRATIONS,Security,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Sync Manufacturing Workday Security,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00793,Workday,INTEGRATIONS,Security,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Submit Manufacturing Workday Security,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00794,Workday,INTEGRATIONS,Security,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Review Manufacturing Workday Security,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00795,Workday,INTEGRATIONS,Security,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Create Manufacturing Workday Security,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00796,Workday,INTEGRATIONS,Security,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Approve Manufacturing Workday Security,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00797,Workday,INTEGRATIONS,Security,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Export Manufacturing Workday Security,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00798,Workday,INTEGRATIONS,Security,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Regression,Create Manufacturing Workday Security,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00799,Workday,INTEGRATIONS,Security,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Sync Education Workday Security,Workday access is provisioned and Education test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00800,Workday,INTEGRATIONS,Security,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Create Education Workday Security,Workday access is provisioned and Education test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00801,Workday,INTEGRATIONS,Security,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Import Education Workday Security,Workday access is provisioned and Education test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00802,Workday,INTEGRATIONS,Security,Education,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Validate Education Workday Security,Workday access is provisioned and Education test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00803,Workday,INTEGRATIONS,Security,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Validate Education Workday Security,Workday access is provisioned and Education test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00804,Workday,INTEGRATIONS,Security,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Route Education Workday Security,Workday access is provisioned and Education test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00805,Workday,INTEGRATIONS,Security,Education,Budget -> Expense -> Journal -> Dashboard,Mobile,Approve Education Workday Security,Workday access is provisioned and Education test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00806,Workday,INTEGRATIONS,Security,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Update Nonprofit Workday Security,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00807,Workday,INTEGRATIONS,Security,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Submit Nonprofit Workday Security,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00808,Workday,INTEGRATIONS,Security,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Import Nonprofit Workday Security,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00809,Workday,INTEGRATIONS,Security,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Export Nonprofit Workday Security,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00810,Workday,INTEGRATIONS,Security,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Reject Nonprofit Workday Security,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00811,Workday,INTEGRATIONS,Security,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Submit Nonprofit Workday Security,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00812,Workday,INTEGRATIONS,Security,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Functional,Approve Nonprofit Workday Security,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00813,Workday,INTEGRATIONS,Security,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Mobile,Submit Financial Services Workday Security,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00814,Workday,INTEGRATIONS,Security,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Approve Financial Services Workday Security,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00815,Workday,INTEGRATIONS,Security,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Performance,Close Financial Services Workday Security,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00816,Workday,INTEGRATIONS,Security,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Review Financial Services Workday Security,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00817,Workday,INTEGRATIONS,Security,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Import Financial Services Workday Security,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00818,Workday,INTEGRATIONS,Security,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Export Financial Services Workday Security,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00819,Workday,INTEGRATIONS,Security,Financial Services,Budget -> Expense -> Journal -> Dashboard,Regression,Close Financial Services Workday Security,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00820,Workday,INTEGRATIONS,Security,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Edit Technology Workday Security,Workday access is provisioned and Technology test data exists,"1. Open Workday Security.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00821,Workday,INTEGRATIONS,Security,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Regression,Reject Technology Workday Security,Workday access is provisioned and Technology test data exists,"1. Open Workday Security.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00822,Workday,INTEGRATIONS,Security,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Create Technology Workday Security,Workday access is provisioned and Technology test data exists,"1. Open Workday Security.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00823,Workday,INTEGRATIONS,Security,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Workflow,Import Technology Workday Security,Workday access is provisioned and Technology test data exists,"1. Open Workday Security.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00824,Workday,INTEGRATIONS,Security,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Close Technology Workday Security,Workday access is provisioned and Technology test data exists,"1. Open Workday Security.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00825,Workday,INTEGRATIONS,Security,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Close Technology Workday Security,Workday access is provisioned and Technology test data exists,"1. Open Workday Security.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-INT-00826,Workday,INTEGRATIONS,Security,Technology,Budget -> Expense -> Journal -> Dashboard,Accessibility,Reject Technology Workday Security,Workday access is provisioned and Technology test data exists,"1. Open Workday Security.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
