Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-SCM-00606,SAP Ph-II,SCM,Demand Planning,Retail,Create -> Approve -> Post -> Report,UI,Update Retail SAP Demand Planning,SAP access provisioned and Retail test data exists,"1. Open Demand Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00607,SAP Ph-II,SCM,Demand Planning,Retail,Plan -> Execute -> Verify -> Close,Performance,Restore Retail SAP Demand Planning,SAP access provisioned and Retail test data exists,"1. Open Demand Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00608,SAP Ph-II,SCM,Demand Planning,Retail,Request -> Process -> Approve -> Complete,Workflow,Route Retail SAP Demand Planning,SAP access provisioned and Retail test data exists,"1. Open Demand Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00609,SAP Ph-II,SCM,Demand Planning,Retail,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Edit Retail SAP Demand Planning,SAP access provisioned and Retail test data exists,"1. Open Demand Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00610,SAP Ph-II,SCM,Demand Planning,Retail,Order -> Delivery -> Billing -> Accounting,Performance,Route Retail SAP Demand Planning,SAP access provisioned and Retail test data exists,"1. Open Demand Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00611,SAP Ph-II,SCM,Demand Planning,Pharma,Create -> Approve -> Post -> Report,UI,Reject Pharma SAP Demand Planning,SAP access provisioned and Pharma test data exists,"1. Open Demand Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00612,SAP Ph-II,SCM,Demand Planning,Pharma,Plan -> Execute -> Verify -> Close,Integration,Approve Pharma SAP Demand Planning,SAP access provisioned and Pharma test data exists,"1. Open Demand Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00613,SAP Ph-II,SCM,Demand Planning,Pharma,Request -> Process -> Approve -> Complete,UI,Clone Pharma SAP Demand Planning,SAP access provisioned and Pharma test data exists,"1. Open Demand Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00614,SAP Ph-II,SCM,Demand Planning,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Integration,Escalate Pharma SAP Demand Planning,SAP access provisioned and Pharma test data exists,"1. Open Demand Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00615,SAP Ph-II,SCM,Demand Planning,Pharma,Order -> Delivery -> Billing -> Accounting,Security,Approve Pharma SAP Demand Planning,SAP access provisioned and Pharma test data exists,"1. Open Demand Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00616,SAP Ph-II,SCM,Demand Planning,Automotive,Create -> Approve -> Post -> Report,Performance,Submit Automotive SAP Demand Planning,SAP access provisioned and Automotive test data exists,"1. Open Demand Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00617,SAP Ph-II,SCM,Demand Planning,Automotive,Plan -> Execute -> Verify -> Close,Functional,Escalate Automotive SAP Demand Planning,SAP access provisioned and Automotive test data exists,"1. Open Demand Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00618,SAP Ph-II,SCM,Demand Planning,Automotive,Request -> Process -> Approve -> Complete,UI,Route Automotive SAP Demand Planning,SAP access provisioned and Automotive test data exists,"1. Open Demand Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00619,SAP Ph-II,SCM,Demand Planning,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Submit Automotive SAP Demand Planning,SAP access provisioned and Automotive test data exists,"1. Open Demand Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00620,SAP Ph-II,SCM,Demand Planning,Automotive,Order -> Delivery -> Billing -> Accounting,Performance,Update Automotive SAP Demand Planning,SAP access provisioned and Automotive test data exists,"1. Open Demand Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00621,SAP Ph-II,SCM,Demand Planning,Banking,Create -> Approve -> Post -> Report,Integration,Delete Banking SAP Demand Planning,SAP access provisioned and Banking test data exists,"1. Open Demand Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00622,SAP Ph-II,SCM,Demand Planning,Banking,Plan -> Execute -> Verify -> Close,Workflow,Clone Banking SAP Demand Planning,SAP access provisioned and Banking test data exists,"1. Open Demand Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00623,SAP Ph-II,SCM,Demand Planning,Banking,Request -> Process -> Approve -> Complete,Functional,Route Banking SAP Demand Planning,SAP access provisioned and Banking test data exists,"1. Open Demand Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00624,SAP Ph-II,SCM,Demand Planning,Banking,Master Data -> Transaction -> Settlement -> Analytics,Regression,Restore Banking SAP Demand Planning,SAP access provisioned and Banking test data exists,"1. Open Demand Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00625,SAP Ph-II,SCM,Demand Planning,Banking,Order -> Delivery -> Billing -> Accounting,Security,Approve Banking SAP Demand Planning,SAP access provisioned and Banking test data exists,"1. Open Demand Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00626,SAP Ph-II,SCM,Demand Planning,Utilities,Create -> Approve -> Post -> Report,Integration,Reject Utilities SAP Demand Planning,SAP access provisioned and Utilities test data exists,"1. Open Demand Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00627,SAP Ph-II,SCM,Demand Planning,Utilities,Plan -> Execute -> Verify -> Close,Integration,Search Utilities SAP Demand Planning,SAP access provisioned and Utilities test data exists,"1. Open Demand Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00628,SAP Ph-II,SCM,Demand Planning,Utilities,Request -> Process -> Approve -> Complete,Functional,Search Utilities SAP Demand Planning,SAP access provisioned and Utilities test data exists,"1. Open Demand Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00629,SAP Ph-II,SCM,Demand Planning,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Submit Utilities SAP Demand Planning,SAP access provisioned and Utilities test data exists,"1. Open Demand Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00630,SAP Ph-II,SCM,Demand Planning,Utilities,Order -> Delivery -> Billing -> Accounting,Functional,Delete Utilities SAP Demand Planning,SAP access provisioned and Utilities test data exists,"1. Open Demand Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00631,SAP Ph-II,SCM,Demand Planning,CPG,Create -> Approve -> Post -> Report,Security,Archive CPG SAP Demand Planning,SAP access provisioned and CPG test data exists,"1. Open Demand Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00632,SAP Ph-II,SCM,Demand Planning,CPG,Plan -> Execute -> Verify -> Close,Performance,Clone CPG SAP Demand Planning,SAP access provisioned and CPG test data exists,"1. Open Demand Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00633,SAP Ph-II,SCM,Demand Planning,CPG,Request -> Process -> Approve -> Complete,Integration,Validate CPG SAP Demand Planning,SAP access provisioned and CPG test data exists,"1. Open Demand Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00634,SAP Ph-II,SCM,Demand Planning,CPG,Master Data -> Transaction -> Settlement -> Analytics,UI,Update CPG SAP Demand Planning,SAP access provisioned and CPG test data exists,"1. Open Demand Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00635,SAP Ph-II,SCM,Demand Planning,CPG,Order -> Delivery -> Billing -> Accounting,Integration,Validate CPG SAP Demand Planning,SAP access provisioned and CPG test data exists,"1. Open Demand Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00636,SAP Ph-II,SCM,Demand Planning,Public Sector,Create -> Approve -> Post -> Report,Workflow,Restore Public Sector SAP Demand Planning,SAP access provisioned and Public Sector test data exists,"1. Open Demand Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00637,SAP Ph-II,SCM,Demand Planning,Public Sector,Plan -> Execute -> Verify -> Close,Security,Update Public Sector SAP Demand Planning,SAP access provisioned and Public Sector test data exists,"1. Open Demand Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00638,SAP Ph-II,SCM,Demand Planning,Public Sector,Request -> Process -> Approve -> Complete,Performance,Route Public Sector SAP Demand Planning,SAP access provisioned and Public Sector test data exists,"1. Open Demand Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00639,SAP Ph-II,SCM,Demand Planning,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Edit Public Sector SAP Demand Planning,SAP access provisioned and Public Sector test data exists,"1. Open Demand Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00640,SAP Ph-II,SCM,Demand Planning,Public Sector,Order -> Delivery -> Billing -> Accounting,Workflow,Clone Public Sector SAP Demand Planning,SAP access provisioned and Public Sector test data exists,"1. Open Demand Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00641,SAP Ph-II,SCM,Supply Planning,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Validate Manufacturing SAP Supply Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00642,SAP Ph-II,SCM,Supply Planning,Manufacturing,Plan -> Execute -> Verify -> Close,Integration,Reject Manufacturing SAP Supply Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00643,SAP Ph-II,SCM,Supply Planning,Manufacturing,Request -> Process -> Approve -> Complete,Regression,Route Manufacturing SAP Supply Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00644,SAP Ph-II,SCM,Supply Planning,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,UI,Route Manufacturing SAP Supply Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00645,SAP Ph-II,SCM,Supply Planning,Manufacturing,Order -> Delivery -> Billing -> Accounting,UI,Edit Manufacturing SAP Supply Planning,SAP access provisioned and Manufacturing test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00646,SAP Ph-II,SCM,Supply Planning,Retail,Create -> Approve -> Post -> Report,Workflow,Search Retail SAP Supply Planning,SAP access provisioned and Retail test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00647,SAP Ph-II,SCM,Supply Planning,Retail,Plan -> Execute -> Verify -> Close,Security,Edit Retail SAP Supply Planning,SAP access provisioned and Retail test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00648,SAP Ph-II,SCM,Supply Planning,Retail,Request -> Process -> Approve -> Complete,Security,Route Retail SAP Supply Planning,SAP access provisioned and Retail test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00649,SAP Ph-II,SCM,Supply Planning,Retail,Master Data -> Transaction -> Settlement -> Analytics,Integration,Submit Retail SAP Supply Planning,SAP access provisioned and Retail test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00650,SAP Ph-II,SCM,Supply Planning,Retail,Order -> Delivery -> Billing -> Accounting,Functional,Create Retail SAP Supply Planning,SAP access provisioned and Retail test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00651,SAP Ph-II,SCM,Supply Planning,Pharma,Create -> Approve -> Post -> Report,Regression,Update Pharma SAP Supply Planning,SAP access provisioned and Pharma test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00652,SAP Ph-II,SCM,Supply Planning,Pharma,Plan -> Execute -> Verify -> Close,Integration,Restore Pharma SAP Supply Planning,SAP access provisioned and Pharma test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00653,SAP Ph-II,SCM,Supply Planning,Pharma,Request -> Process -> Approve -> Complete,Functional,Restore Pharma SAP Supply Planning,SAP access provisioned and Pharma test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00654,SAP Ph-II,SCM,Supply Planning,Pharma,Master Data -> Transaction -> Settlement -> Analytics,UI,Edit Pharma SAP Supply Planning,SAP access provisioned and Pharma test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00655,SAP Ph-II,SCM,Supply Planning,Pharma,Order -> Delivery -> Billing -> Accounting,Workflow,Delete Pharma SAP Supply Planning,SAP access provisioned and Pharma test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00656,SAP Ph-II,SCM,Supply Planning,Automotive,Create -> Approve -> Post -> Report,Performance,Submit Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00657,SAP Ph-II,SCM,Supply Planning,Automotive,Plan -> Execute -> Verify -> Close,Security,Submit Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00658,SAP Ph-II,SCM,Supply Planning,Automotive,Request -> Process -> Approve -> Complete,Workflow,Escalate Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00659,SAP Ph-II,SCM,Supply Planning,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Clone Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00660,SAP Ph-II,SCM,Supply Planning,Automotive,Order -> Delivery -> Billing -> Accounting,Security,Create Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
