Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-CO-00617,SAP Ph-II,CO,COPA,Automotive,Plan -> Execute -> Verify -> Close,Performance,Submit Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00618,SAP Ph-II,CO,COPA,Automotive,Request -> Process -> Approve -> Complete,Functional,Clone Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00619,SAP Ph-II,CO,COPA,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Integration,Approve Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00620,SAP Ph-II,CO,COPA,Automotive,Order -> Delivery -> Billing -> Accounting,UI,Reject Automotive SAP COPA,SAP access provisioned and Automotive test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00621,SAP Ph-II,CO,COPA,Banking,Create -> Approve -> Post -> Report,Workflow,Route Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00622,SAP Ph-II,CO,COPA,Banking,Plan -> Execute -> Verify -> Close,Security,Escalate Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00623,SAP Ph-II,CO,COPA,Banking,Request -> Process -> Approve -> Complete,Security,Route Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00624,SAP Ph-II,CO,COPA,Banking,Master Data -> Transaction -> Settlement -> Analytics,Performance,Archive Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00625,SAP Ph-II,CO,COPA,Banking,Order -> Delivery -> Billing -> Accounting,Performance,Approve Banking SAP COPA,SAP access provisioned and Banking test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00626,SAP Ph-II,CO,COPA,Utilities,Create -> Approve -> Post -> Report,Security,Validate Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00627,SAP Ph-II,CO,COPA,Utilities,Plan -> Execute -> Verify -> Close,Regression,Escalate Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00628,SAP Ph-II,CO,COPA,Utilities,Request -> Process -> Approve -> Complete,Performance,Create Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00629,SAP Ph-II,CO,COPA,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Functional,Search Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00630,SAP Ph-II,CO,COPA,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Reject Utilities SAP COPA,SAP access provisioned and Utilities test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00631,SAP Ph-II,CO,COPA,CPG,Create -> Approve -> Post -> Report,Security,Validate CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00632,SAP Ph-II,CO,COPA,CPG,Plan -> Execute -> Verify -> Close,UI,Validate CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00633,SAP Ph-II,CO,COPA,CPG,Request -> Process -> Approve -> Complete,Workflow,Search CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00634,SAP Ph-II,CO,COPA,CPG,Master Data -> Transaction -> Settlement -> Analytics,Security,Create CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00635,SAP Ph-II,CO,COPA,CPG,Order -> Delivery -> Billing -> Accounting,Workflow,Update CPG SAP COPA,SAP access provisioned and CPG test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00636,SAP Ph-II,CO,COPA,Public Sector,Create -> Approve -> Post -> Report,Integration,Delete Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00637,SAP Ph-II,CO,COPA,Public Sector,Plan -> Execute -> Verify -> Close,Functional,Delete Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00638,SAP Ph-II,CO,COPA,Public Sector,Request -> Process -> Approve -> Complete,Functional,Create Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00639,SAP Ph-II,CO,COPA,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Update Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00640,SAP Ph-II,CO,COPA,Public Sector,Order -> Delivery -> Billing -> Accounting,UI,Route Public Sector SAP COPA,SAP access provisioned and Public Sector test data exists,"1. Open COPA.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00641,SAP Ph-II,CO,Profit Center,Manufacturing,Create -> Approve -> Post -> Report,Integration,Archive Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00642,SAP Ph-II,CO,Profit Center,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Delete Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00643,SAP Ph-II,CO,Profit Center,Manufacturing,Request -> Process -> Approve -> Complete,Regression,Route Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00644,SAP Ph-II,CO,Profit Center,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Security,Clone Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00645,SAP Ph-II,CO,Profit Center,Manufacturing,Order -> Delivery -> Billing -> Accounting,Regression,Approve Manufacturing SAP Profit Center,SAP access provisioned and Manufacturing test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00646,SAP Ph-II,CO,Profit Center,Retail,Create -> Approve -> Post -> Report,Functional,Update Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00647,SAP Ph-II,CO,Profit Center,Retail,Plan -> Execute -> Verify -> Close,Performance,Validate Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00648,SAP Ph-II,CO,Profit Center,Retail,Request -> Process -> Approve -> Complete,UI,Edit Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00649,SAP Ph-II,CO,Profit Center,Retail,Master Data -> Transaction -> Settlement -> Analytics,Integration,Clone Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00650,SAP Ph-II,CO,Profit Center,Retail,Order -> Delivery -> Billing -> Accounting,Functional,Validate Retail SAP Profit Center,SAP access provisioned and Retail test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00651,SAP Ph-II,CO,Profit Center,Pharma,Create -> Approve -> Post -> Report,Functional,Delete Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00652,SAP Ph-II,CO,Profit Center,Pharma,Plan -> Execute -> Verify -> Close,Workflow,Escalate Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00653,SAP Ph-II,CO,Profit Center,Pharma,Request -> Process -> Approve -> Complete,Integration,Update Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00654,SAP Ph-II,CO,Profit Center,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Escalate Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00655,SAP Ph-II,CO,Profit Center,Pharma,Order -> Delivery -> Billing -> Accounting,UI,Clone Pharma SAP Profit Center,SAP access provisioned and Pharma test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00656,SAP Ph-II,CO,Profit Center,Automotive,Create -> Approve -> Post -> Report,Functional,Reject Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00657,SAP Ph-II,CO,Profit Center,Automotive,Plan -> Execute -> Verify -> Close,UI,Escalate Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00658,SAP Ph-II,CO,Profit Center,Automotive,Request -> Process -> Approve -> Complete,Workflow,Edit Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00659,SAP Ph-II,CO,Profit Center,Automotive,Master Data -> Transaction -> Settlement -> Analytics,UI,Delete Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00660,SAP Ph-II,CO,Profit Center,Automotive,Order -> Delivery -> Billing -> Accounting,Integration,Reject Automotive SAP Profit Center,SAP access provisioned and Automotive test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00661,SAP Ph-II,CO,Profit Center,Banking,Create -> Approve -> Post -> Report,UI,Reject Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00662,SAP Ph-II,CO,Profit Center,Banking,Plan -> Execute -> Verify -> Close,Performance,Update Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00663,SAP Ph-II,CO,Profit Center,Banking,Request -> Process -> Approve -> Complete,Workflow,Delete Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00664,SAP Ph-II,CO,Profit Center,Banking,Master Data -> Transaction -> Settlement -> Analytics,Integration,Escalate Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00665,SAP Ph-II,CO,Profit Center,Banking,Order -> Delivery -> Billing -> Accounting,Performance,Approve Banking SAP Profit Center,SAP access provisioned and Banking test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00666,SAP Ph-II,CO,Profit Center,Utilities,Create -> Approve -> Post -> Report,Regression,Submit Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00667,SAP Ph-II,CO,Profit Center,Utilities,Plan -> Execute -> Verify -> Close,UI,Escalate Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00668,SAP Ph-II,CO,Profit Center,Utilities,Request -> Process -> Approve -> Complete,UI,Create Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00669,SAP Ph-II,CO,Profit Center,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Functional,Escalate Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00670,SAP Ph-II,CO,Profit Center,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Reject Utilities SAP Profit Center,SAP access provisioned and Utilities test data exists,"1. Open Profit Center.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00671,SAP Ph-II,CO,Profit Center,CPG,Create -> Approve -> Post -> Report,Performance,Search CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00672,SAP Ph-II,CO,Profit Center,CPG,Plan -> Execute -> Verify -> Close,Functional,Approve CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-CO-00673,SAP Ph-II,CO,Profit Center,CPG,Request -> Process -> Approve -> Complete,Integration,Validate CPG SAP Profit Center,SAP access provisioned and CPG test data exists,"1. Open Profit Center.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
